,codeshared,status,type,airline.iataCode,airline.icaoCode,airline.name,arrival.actualRunway,arrival.actualTime,arrival.baggage,arrival.delay,arrival.estimatedRunway,arrival.estimatedTime,arrival.gate,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,arrival.terminal,departure.actualRunway,departure.actualTime,departure.baggage,departure.delay,departure.estimatedRunway,departure.estimatedTime,departure.gate,departure.iataCode,departure.icaoCode,departure.scheduledTime,departure.terminal,flight.iataNumber,flight.icaoNumber,flight.number,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.airline.name,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,codeshared.flight.number
108,,landed,arrival,VS,VIR,Virgin Atlantic,2025-09-23T13:43:00.000,2025-09-23T13:43:00.000,03,,2025-09-23T13:43:00.000,2025-09-23T13:41:00.000,,BOM,VABB,2025-09-23T13:45:00.000,1,2025-09-23T12:32:00.000,2025-09-23T12:32:00.000,,13,2025-09-23T12:32:00.000,2025-09-23T12:17:00.000,110,HYD,VOHS,2025-09-23T12:20:00.000,,VS9131,VIR9131,9131,6e,igo,indigo,6e5384,igo5384,5384
109,,landed,arrival,6E,IGO,IndiGo,2025-09-23T13:43:00.000,2025-09-23T13:43:00.000,03,,2025-09-23T13:43:00.000,2025-09-23T13:41:00.000,,BOM,VABB,2025-09-23T13:45:00.000,1,2025-09-23T12:32:00.000,2025-09-23T12:32:00.000,,13,2025-09-23T12:32:00.000,2025-09-23T12:17:00.000,110,HYD,VOHS,2025-09-23T12:20:00.000,,6E5384,IGO5384,5384,,,,,,
110,,landed,arrival,QP,AKJ,Akasa Air,2025-09-23T13:53:00.000,2025-09-23T13:53:00.000,04,,2025-09-23T13:53:00.000,2025-09-23T13:51:00.000,,BOM,VABB,2025-09-23T13:55:00.000,1,2025-09-23T12:10:00.000,2025-09-23T12:10:00.000,,21,2025-09-23T12:10:00.000,2025-09-23T11:50:00.000,,COK,VOCI,2025-09-23T11:50:00.000,1,QP1519,AKJ1519,1519,,,,,,
111,,landed,arrival,QP,AKJ,Akasa Air,2025-09-23T13:37:00.000,2025-09-23T13:37:00.000,01,,2025-09-23T13:37:00.000,2025-09-23T13:38:00.000,,BOM,VABB,2025-09-23T13:55:00.000,1,2025-09-23T11:53:00.000,2025-09-23T11:53:00.000,,9,2025-09-23T11:53:00.000,2025-09-23T11:45:00.000,16,LKO,VILK,2025-09-23T11:45:00.000,3,QP1526,AKJ1526,1526,,,,,,
112,,landed,arrival,6E,IGO,IndiGo,2025-09-23T13:34:00.000,2025-09-23T13:34:00.000,1,,2025-09-23T13:34:00.000,2025-09-23T13:35:00.000,,BOM,VABB,2025-09-23T14:00:00.000,2,2025-09-23T11:41:00.000,2025-09-23T11:41:00.000,,1,2025-09-23T11:41:00.000,2025-09-23T11:40:00.000,,DED,VIDN,2025-09-23T11:40:00.000,,6E205,IGO205,205,,,,,,
113,,landed,arrival,AI,AIC,Air India,2025-09-23T13:10:00.000,2025-09-23T13:10:00.000,12,,2025-09-23T13:10:00.000,2025-09-23T13:10:00.000,,BOM,VABB,2025-09-23T14:05:00.000,2,2025-09-23T11:39:00.000,2025-09-23T11:39:00.000,,,2025-09-23T11:39:00.000,2025-09-23T11:45:00.000,130,MAA,VOMM,2025-09-23T11:45:00.000,T4,AI574,AIC574,574,,,,,,
114,,landed,arrival,SQ,SIA,Singapore Airlines,2025-09-23T13:21:00.000,2025-09-23T13:21:00.000,7,,2025-09-23T13:21:00.000,2025-09-23T13:21:00.000,,BOM,VABB,2025-09-23T14:05:00.000,2,2025-09-23T07:04:00.000,2025-09-23T07:04:00.000,,,2025-09-23T07:04:00.000,,302,RUH,OERK,2025-09-23T07:15:00.000,T3,SQ4982,SIA4982,4982,ai,aic,air india,ai922,aic922,922
115,,landed,arrival,AI,AIC,Air India,2025-09-23T13:21:00.000,2025-09-23T13:21:00.000,7,,2025-09-23T13:21:00.000,2025-09-23T13:21:00.000,,BOM,VABB,2025-09-23T14:05:00.000,2,2025-09-23T07:04:00.000,2025-09-23T07:04:00.000,,,2025-09-23T07:04:00.000,,302,RUH,OERK,2025-09-23T07:15:00.000,T3,AI922,AIC922,922,,,,,,
116,,landed,arrival,NZ,ANZ,Air New Zealand,2025-09-23T13:06:00.000,2025-09-23T13:06:00.000,4,,2025-09-23T13:06:00.000,2025-09-23T13:08:00.000,,BOM,VABB,2025-09-23T14:05:00.000,2,2025-09-23T10:47:00.000,2025-09-23T10:47:00.000,,18,2025-09-23T10:47:00.000,2025-09-23T10:30:00.000,F35,SIN,WSSS,2025-09-23T10:30:00.000,2,NZ4306,ANZ4306,4306,ai,aic,air india,ai2106,aic2106,2106
117,,landed,arrival,AI,AIC,Air India,2025-09-23T13:06:00.000,2025-09-23T13:06:00.000,4,,2025-09-23T13:06:00.000,2025-09-23T13:08:00.000,,BOM,VABB,2025-09-23T14:05:00.000,2,2025-09-23T10:47:00.000,2025-09-23T10:47:00.000,,18,2025-09-23T10:47:00.000,2025-09-23T10:30:00.000,F35,SIN,WSSS,2025-09-23T10:30:00.000,2,AI2106,AIC2106,2106,,,,,,
118,,landed,arrival,AI,AIC,Air India,2025-09-23T13:47:00.000,2025-09-23T13:47:00.000,13,,2025-09-23T13:47:00.000,2025-09-23T13:48:00.000,,BOM,VABB,2025-09-23T14:05:00.000,2,2025-09-23T12:47:00.000,2025-09-23T12:47:00.000,,32,2025-09-23T12:47:00.000,2025-09-23T12:25:00.000,15,HYD,VOHS,2025-09-23T12:15:00.000,,AI2534,AIC2534,2534,,,,,,
119,,landed,arrival,VS,VIR,Virgin Atlantic,2025-09-23T14:47:00.000,2025-09-23T14:47:00.000,01,37,2025-09-23T14:47:00.000,2025-09-23T14:47:00.000,,BOM,VABB,2025-09-23T14:10:00.000,1,2025-09-23T13:55:00.000,2025-09-23T13:55:00.000,,50,2025-09-23T13:55:00.000,2025-09-23T13:15:00.000,,GOI,VOGO,2025-09-23T13:05:00.000,,VS9007,VIR9007,9007,6e,igo,indigo,6e5143,igo5143,5143
120,,landed,arrival,6E,IGO,IndiGo,2025-09-23T14:47:00.000,2025-09-23T14:47:00.000,01,37,2025-09-23T14:47:00.000,2025-09-23T14:47:00.000,,BOM,VABB,2025-09-23T14:10:00.000,1,2025-09-23T13:55:00.000,2025-09-23T13:55:00.000,,50,2025-09-23T13:55:00.000,2025-09-23T13:15:00.000,,GOI,VOGO,2025-09-23T13:05:00.000,,6E5143,IGO5143,5143,,,,,,
121,,landed,arrival,JL,JTL,Jet Linx Aviation,2025-09-23T13:53:00.000,2025-09-23T13:53:00.000,2,,2025-09-23T13:53:00.000,2025-09-23T13:51:00.000,,BOM,VABB,2025-09-23T14:10:00.000,2,2025-09-23T12:13:00.000,2025-09-23T12:13:00.000,,18,2025-09-23T12:13:00.000,2025-09-23T12:07:00.000,D42,DEL,VIDP,2025-09-23T11:55:00.000,1,JL9263,JTL9263,9263,6e,igo,indigo,6e6051,igo6051,6051
122,,landed,arrival,QF,QFA,Qantas,2025-09-23T13:53:00.000,2025-09-23T13:53:00.000,2,,2025-09-23T13:53:00.000,2025-09-23T13:51:00.000,,BOM,VABB,2025-09-23T14:10:00.000,2,2025-09-23T12:13:00.000,2025-09-23T12:13:00.000,,18,2025-09-23T12:13:00.000,2025-09-23T12:07:00.000,D42,DEL,VIDP,2025-09-23T11:55:00.000,1,QF5303,QFA5303,5303,6e,igo,indigo,6e6051,igo6051,6051
123,,landed,arrival,VS,VIR,Virgin Atlantic,2025-09-23T13:53:00.000,2025-09-23T13:53:00.000,2,,2025-09-23T13:53:00.000,2025-09-23T13:51:00.000,,BOM,VABB,2025-09-23T14:10:00.000,2,2025-09-23T12:13:00.000,2025-09-23T12:13:00.000,,18,2025-09-23T12:13:00.000,2025-09-23T12:07:00.000,D42,DEL,VIDP,2025-09-23T11:55:00.000,1,VS8732,VIR8732,8732,6e,igo,indigo,6e6051,igo6051,6051
124,,landed,arrival,6E,IGO,IndiGo,2025-09-23T13:53:00.000,2025-09-23T13:53:00.000,2,,2025-09-23T13:53:00.000,2025-09-23T13:51:00.000,,BOM,VABB,2025-09-23T14:10:00.000,2,2025-09-23T12:13:00.000,2025-09-23T12:13:00.000,,18,2025-09-23T12:13:00.000,2025-09-23T12:07:00.000,D42,DEL,VIDP,2025-09-23T11:55:00.000,1,6E6051,IGO6051,6051,,,,,,
125,,landed,arrival,EK,UAE,Emirates,2025-09-23T14:04:00.000,2025-09-23T14:04:00.000,9,,2025-09-23T14:04:00.000,2025-09-23T14:04:00.000,,BOM,VABB,2025-09-23T14:15:00.000,2,2025-09-23T09:58:00.000,2025-09-23T09:58:00.000,,29,2025-09-23T09:58:00.000,2025-09-23T09:30:00.000,B27,DXB,OMDB,2025-09-23T09:30:00.000,3,EK506,UAE506,506,,,,,,
126,,landed,arrival,6E,IGO,IndiGo,2025-09-23T13:04:00.000,2025-09-23T13:04:00.000,9,,2025-09-23T13:04:00.000,2025-09-23T13:04:00.000,,BOM,VABB,2025-09-23T14:15:00.000,2,2025-09-23T07:16:00.000,2025-09-23T07:16:00.000,,,2025-09-23T07:16:00.000,,,DMM,OEDF,2025-09-23T07:45:00.000,,6E54,IGO54,54,,,,,,
127,,landed,arrival,6E,IGO,IndiGo,2025-09-23T14:12:00.000,2025-09-23T14:12:00.000,8,,2025-09-23T14:12:00.000,2025-09-23T14:12:00.000,,BOM,VABB,2025-09-23T14:15:00.000,2,2025-09-23T11:51:00.000,2025-09-23T11:51:00.000,,21,2025-09-23T11:51:00.000,2025-09-23T11:30:00.000,14,HKT,VTSP,2025-09-23T11:30:00.000,I,6E1072,IGO1072,1072,,,,,,
128,,landed,arrival,AI,AIC,Air India,2025-09-23T14:15:00.000,2025-09-23T14:15:00.000,2,,2025-09-23T14:15:00.000,2025-09-23T14:14:00.000,,BOM,VABB,2025-09-23T14:20:00.000,2,2025-09-23T13:09:00.000,2025-09-23T13:09:00.000,,24,2025-09-23T13:09:00.000,2025-09-23T13:10:00.000,3,BHO,VABP,2025-09-23T12:45:00.000,,AI634,AIC634,634,,,,,,
129,,scheduled,arrival,VS,VIR,Virgin Atlantic,,,,172,,2025-09-23T17:11:00.000,,BOM,VABB,2025-09-23T14:20:00.000,1,2025-09-23T14:57:00.000,2025-09-23T14:57:00.000,,207,2025-09-23T14:57:00.000,2025-09-23T14:25:00.000,,CCU,VECC,2025-09-23T11:30:00.000,,VS8630,VIR8630,8630,6e,igo,indigo,6e5288,igo5288,5288
130,,scheduled,arrival,6E,IGO,IndiGo,,,,172,,2025-09-23T17:11:00.000,,BOM,VABB,2025-09-23T14:20:00.000,1,2025-09-23T14:57:00.000,2025-09-23T14:57:00.000,,207,2025-09-23T14:57:00.000,2025-09-23T14:25:00.000,,CCU,VECC,2025-09-23T11:30:00.000,,6E5288,IGO5288,5288,,,,,,
131,,landed,arrival,VS,VIR,Virgin Atlantic,2025-09-23T13:49:00.000,2025-09-23T13:49:00.000,12,,2025-09-23T13:49:00.000,2025-09-23T13:50:00.000,,BOM,VABB,2025-09-23T14:25:00.000,2,2025-09-23T11:55:00.000,2025-09-23T11:55:00.000,,5,2025-09-23T11:55:00.000,2025-09-23T11:50:00.000,,BBI,VEBS,2025-09-23T11:50:00.000,T1,VS8301,VIR8301,8301,6e,igo,indigo,6e2304,igo2304,2304
132,,landed,arrival,6E,IGO,IndiGo,2025-09-23T13:49:00.000,2025-09-23T13:49:00.000,12,,2025-09-23T13:49:00.000,2025-09-23T13:50:00.000,,BOM,VABB,2025-09-23T14:25:00.000,2,2025-09-23T11:55:00.000,2025-09-23T11:55:00.000,,5,2025-09-23T11:55:00.000,2025-09-23T11:50:00.000,,BBI,VEBS,2025-09-23T11:50:00.000,T1,6E2304,IGO2304,2304,,,,,,
133,,landed,arrival,AI,AIC,Air India,2025-09-23T14:25:00.000,2025-09-23T14:25:00.000,4,,2025-09-23T14:25:00.000,2025-09-23T14:25:00.000,,BOM,VABB,2025-09-23T14:30:00.000,2,2025-09-23T12:27:00.000,2025-09-23T12:27:00.000,,43,2025-09-23T12:27:00.000,2025-09-23T12:15:00.000,7,DAC,VGHS,2025-09-23T11:45:00.000,T2,AI2184,AIC2184,2184,,,,,,
134,,landed,arrival,JL,JTL,Jet Linx Aviation,2025-09-23T13:55:00.000,2025-09-23T13:55:00.000,02,,2025-09-23T13:55:00.000,2025-09-23T13:53:00.000,,BOM,VABB,2025-09-23T14:30:00.000,1,2025-09-23T12:36:00.000,2025-09-23T12:36:00.000,,,2025-09-23T12:36:00.000,2025-09-23T12:40:00.000,12,BLR,VOBL,2025-09-23T12:40:00.000,1,JL9757,JTL9757,9757,6e,igo,indigo,6e5069,igo5069,5069
135,,landed,arrival,QF,QFA,Qantas,2025-09-23T13:55:00.000,2025-09-23T13:55:00.000,02,,2025-09-23T13:55:00.000,2025-09-23T13:53:00.000,,BOM,VABB,2025-09-23T14:30:00.000,1,2025-09-23T12:36:00.000,2025-09-23T12:36:00.000,,,2025-09-23T12:36:00.000,2025-09-23T12:40:00.000,12,BLR,VOBL,2025-09-23T12:40:00.000,1,QF5067,QFA5067,5067,6e,igo,indigo,6e5069,igo5069,5069
136,,landed,arrival,VS,VIR,Virgin Atlantic,2025-09-23T13:55:00.000,2025-09-23T13:55:00.000,02,,2025-09-23T13:55:00.000,2025-09-23T13:53:00.000,,BOM,VABB,2025-09-23T14:30:00.000,1,2025-09-23T12:36:00.000,2025-09-23T12:36:00.000,,,2025-09-23T12:36:00.000,2025-09-23T12:40:00.000,12,BLR,VOBL,2025-09-23T12:40:00.000,1,VS8343,VIR8343,8343,6e,igo,indigo,6e5069,igo5069,5069
137,,landed,arrival,6E,IGO,IndiGo,2025-09-23T13:55:00.000,2025-09-23T13:55:00.000,02,,2025-09-23T13:55:00.000,2025-09-23T13:53:00.000,,BOM,VABB,2025-09-23T14:30:00.000,1,2025-09-23T12:36:00.000,2025-09-23T12:36:00.000,,,2025-09-23T12:36:00.000,2025-09-23T12:40:00.000,12,BLR,VOBL,2025-09-23T12:40:00.000,1,6E5069,IGO5069,5069,,,,,,
138,,scheduled,arrival,6E,IGO,IndiGo,,,,81,,2025-09-23T15:50:00.000,,BOM,VABB,2025-09-23T14:30:00.000,2,2025-09-23T13:35:00.000,2025-09-23T13:35:00.000,,95,2025-09-23T13:35:00.000,2025-09-23T12:07:00.000,,CCU,VECC,2025-09-23T12:00:00.000,,6E8552,IGO8552,8552,,,,,,
139,,landed,arrival,VS,VIR,Virgin Atlantic,2025-09-23T14:20:00.000,2025-09-23T14:20:00.000,11,,2025-09-23T14:20:00.000,2025-09-23T14:17:00.000,,BOM,VABB,2025-09-23T14:35:00.000,2,2025-09-23T13:02:00.000,2025-09-23T13:02:00.000,,27,2025-09-23T13:02:00.000,2025-09-23T13:00:00.000,,JLR,VAJB,2025-09-23T12:35:00.000,,VS9418,VIR9418,9418,6e,igo,indigo,6e792,igo792,792
140,,landed,arrival,6E,IGO,IndiGo,2025-09-23T14:20:00.000,2025-09-23T14:20:00.000,11,,2025-09-23T14:20:00.000,2025-09-23T14:17:00.000,,BOM,VABB,2025-09-23T14:35:00.000,2,2025-09-23T13:02:00.000,2025-09-23T13:02:00.000,,27,2025-09-23T13:02:00.000,2025-09-23T13:00:00.000,,JLR,VAJB,2025-09-23T12:35:00.000,,6E792,IGO792,792,,,,,,
141,,landed,arrival,VS,VIR,Virgin Atlantic,2025-09-23T14:12:00.000,2025-09-23T14:12:00.000,03,,2025-09-23T14:12:00.000,2025-09-23T14:07:00.000,,BOM,VABB,2025-09-23T14:35:00.000,1,2025-09-23T11:36:00.000,2025-09-23T11:36:00.000,,1,2025-09-23T11:36:00.000,,,IXB,VEBD,2025-09-23T11:35:00.000,,VS8283,VIR8283,8283,6e,igo,indigo,6e5275,igo5275,5275
142,,landed,arrival,6E,IGO,IndiGo,2025-09-23T14:12:00.000,2025-09-23T14:12:00.000,03,,2025-09-23T14:12:00.000,2025-09-23T14:07:00.000,,BOM,VABB,2025-09-23T14:35:00.000,1,2025-09-23T11:36:00.000,2025-09-23T11:36:00.000,,1,2025-09-23T11:36:00.000,,,IXB,VEBD,2025-09-23T11:35:00.000,,6E5275,IGO5275,5275,,,,,,
143,,landed,arrival,AI,AIC,Air India,2025-09-23T14:09:00.000,2025-09-23T14:09:00.000,1,,2025-09-23T14:09:00.000,2025-09-23T14:06:00.000,,BOM,VABB,2025-09-23T14:40:00.000,2,2025-09-23T13:10:00.000,2025-09-23T13:10:00.000,,5,2025-09-23T13:10:00.000,2025-09-23T13:04:00.000,01,JGA,VAJM,2025-09-23T13:05:00.000,,AI648,AIC648,648,,,,,,
144,,landed,arrival,VS,VIR,Virgin Atlantic,2025-09-23T14:36:00.000,2025-09-23T14:36:00.000,12,,2025-09-23T14:36:00.000,2025-09-23T14:35:00.000,,BOM,VABB,2025-09-23T14:40:00.000,2,2025-09-23T13:18:00.000,2025-09-23T13:18:00.000,,24,2025-09-23T13:18:00.000,2025-09-23T12:55:00.000,1A,JAI,VIJP,2025-09-23T12:55:00.000,T2,VS9280,VIR9280,9280,6e,igo,indigo,6e2719,igo2719,2719
145,,landed,arrival,6E,IGO,IndiGo,2025-09-23T14:36:00.000,2025-09-23T14:36:00.000,12,,2025-09-23T14:36:00.000,2025-09-23T14:35:00.000,,BOM,VABB,2025-09-23T14:40:00.000,2,2025-09-23T13:18:00.000,2025-09-23T13:18:00.000,,24,2025-09-23T13:18:00.000,2025-09-23T12:55:00.000,1A,JAI,VIJP,2025-09-23T12:55:00.000,T2,6E2719,IGO2719,2719,,,,,,
146,,unknown,arrival,MH,MAS,Malaysia Airlines,,,,,,,,BOM,VABB,2025-09-23T14:45:00.000,2,,,,,,,,KUL,WMKK,2025-09-23T12:05:00.000,,MH6246,MAS6246,6246,,,,,,
147,,landed,arrival,AI,AIC,Air India,2025-09-23T14:59:00.000,2025-09-23T14:59:00.000,11,10,2025-09-23T14:59:00.000,2025-09-23T14:57:00.000,,BOM,VABB,2025-09-23T14:50:00.000,2,2025-09-23T14:08:00.000,2025-09-23T14:08:00.000,,49,2025-09-23T14:08:00.000,2025-09-23T13:35:00.000,A,GOI,VOGO,2025-09-23T13:20:00.000,,AI2842,AIC2842,2842,,,,,,
148,,landed,arrival,VS,VIR,Virgin Atlantic,2025-09-23T14:18:00.000,2025-09-23T14:18:00.000,02,,2025-09-23T14:18:00.000,2025-09-23T14:15:00.000,,BOM,VABB,2025-09-23T14:50:00.000,1,2025-09-23T12:45:00.000,2025-09-23T12:45:00.000,,1,2025-09-23T12:45:00.000,2025-09-23T12:28:00.000,,MAA,VOMM,2025-09-23T12:45:00.000,T1,VS9464,VIR9464,9464,6e,igo,indigo,6e5258,igo5258,5258
149,,landed,arrival,6E,IGO,IndiGo,2025-09-23T14:18:00.000,2025-09-23T14:18:00.000,02,,2025-09-23T14:18:00.000,2025-09-23T14:15:00.000,,BOM,VABB,2025-09-23T14:50:00.000,1,2025-09-23T12:45:00.000,2025-09-23T12:45:00.000,,1,2025-09-23T12:45:00.000,2025-09-23T12:28:00.000,,MAA,VOMM,2025-09-23T12:45:00.000,T1,6E5258,IGO5258,5258,,,,,,
150,,landed,arrival,AI,AIC,Air India,2025-09-23T14:49:00.000,2025-09-23T14:49:00.000,14,,2025-09-23T14:49:00.000,2025-09-23T14:48:00.000,,BOM,VABB,2025-09-23T14:55:00.000,2,2025-09-23T13:47:00.000,2025-09-23T13:47:00.000,,28,2025-09-23T13:47:00.000,2025-09-23T13:40:00.000,03,UDR,VAUD,2025-09-23T13:20:00.000,,AI2594,AIC2594,2594,,,,,,
151,,landed,arrival,SG,SEJ,SpiceJet,2025-09-23T14:44:00.000,2025-09-23T14:44:00.000,05,,2025-09-23T14:44:00.000,2025-09-23T14:45:00.000,,BOM,VABB,2025-09-23T14:55:00.000,1,2025-09-23T13:39:00.000,2025-09-23T13:39:00.000,,14,2025-09-23T13:39:00.000,2025-09-23T13:25:00.000,01,PBD,VAPR,2025-09-23T13:25:00.000,,SG2906,SEJ2906,2906,,,,,,
152,,landed,arrival,AI,AIC,Air India,2025-09-23T14:33:00.000,2025-09-23T14:33:00.000,13,,2025-09-23T14:33:00.000,2025-09-23T14:29:00.000,,BOM,VABB,2025-09-23T15:00:00.000,2,2025-09-23T12:52:00.000,2025-09-23T12:52:00.000,,18,2025-09-23T12:52:00.000,2025-09-23T12:37:00.000,31B,DEL,VIDP,2025-09-23T12:35:00.000,3,AI2993,AIC2993,2993,,,,,,
153,,landed,arrival,VS,VIR,Virgin Atlantic,2025-09-23T15:17:00.000,2025-09-23T15:17:00.000,14,13,2025-09-23T15:17:00.000,2025-09-23T15:17:00.000,,BOM,VABB,2025-09-23T15:05:00.000,2,2025-09-23T13:20:00.000,2025-09-23T13:20:00.000,,46,2025-09-23T13:20:00.000,2025-09-23T13:05:00.000,,IXC,VICG,2025-09-23T12:35:00.000,,VS9204,VIR9204,9204,6e,igo,indigo,6e6382,igo6382,6382
154,,landed,arrival,6E,IGO,IndiGo,2025-09-23T15:17:00.000,2025-09-23T15:17:00.000,14,13,2025-09-23T15:17:00.000,2025-09-23T15:17:00.000,,BOM,VABB,2025-09-23T15:05:00.000,2,2025-09-23T13:20:00.000,2025-09-23T13:20:00.000,,46,2025-09-23T13:20:00.000,2025-09-23T13:05:00.000,,IXC,VICG,2025-09-23T12:35:00.000,,6E6382,IGO6382,6382,,,,,,
155,,landed,arrival,AI,AIC,Air India,2025-09-23T15:35:00.000,2025-09-23T15:35:00.000,1,25,2025-09-23T15:35:00.000,2025-09-23T15:35:00.000,,BOM,VABB,2025-09-23T15:10:00.000,2,2025-09-23T14:22:00.000,2025-09-23T14:22:00.000,,62,2025-09-23T14:22:00.000,2025-09-23T14:00:00.000,18,HYD,VOHS,2025-09-23T13:20:00.000,,AI2445,AIC2445,2445,,,,,,
156,,landed,arrival,AI,AIC,Air India,2025-09-23T15:29:00.000,2025-09-23T15:29:00.000,13,14,2025-09-23T15:29:00.000,2025-09-23T15:28:00.000,,BOM,VABB,2025-09-23T15:15:00.000,2,2025-09-23T14:29:00.000,2025-09-23T14:29:00.000,,45,2025-09-23T14:29:00.000,2025-09-23T14:15:00.000,,GOI,VOGO,2025-09-23T13:45:00.000,,AI9530,AIC9530,9530,ix,axb,air india express,ix1214,axb1214,1214
157,,landed,arrival,IX,AXB,Air India Express,2025-09-23T15:29:00.000,2025-09-23T15:29:00.000,13,14,2025-09-23T15:29:00.000,2025-09-23T15:28:00.000,,BOM,VABB,2025-09-23T15:15:00.000,2,2025-09-23T14:29:00.000,2025-09-23T14:29:00.000,,45,2025-09-23T14:29:00.000,2025-09-23T14:15:00.000,,GOI,VOGO,2025-09-23T13:45:00.000,,IX1214,AXB1214,1214,,,,,,
158,,landed,arrival,6E,IGO,IndiGo,2025-09-23T15:27:00.000,2025-09-23T15:27:00.000,13,13,2025-09-23T15:27:00.000,2025-09-23T15:26:00.000,,BOM,VABB,2025-09-23T15:15:00.000,2,2025-09-23T13:34:00.000,2025-09-23T13:34:00.000,,24,2025-09-23T13:34:00.000,2025-09-23T13:30:00.000,,TRZ,VOTR,2025-09-23T13:10:00.000,,6E6119,IGO6119,6119,,,,,,
159,,landed,arrival,6E,IGO,IndiGo,2025-09-23T15:34:00.000,2025-09-23T15:34:00.000,7,14,2025-09-23T15:34:00.000,2025-09-23T15:34:00.000,,BOM,VABB,2025-09-23T15:20:00.000,2,2025-09-23T12:48:00.000,2025-09-23T12:48:00.000,,29,2025-09-23T12:48:00.000,2025-09-23T12:20:00.000,F1,BKK,VTBS,2025-09-23T12:20:00.000,,6E1052,IGO1052,1052,,,,,,
160,,landed,arrival,BA,BAW,British Airways,2025-09-23T14:53:00.000,2025-09-23T14:53:00.000,12,,2025-09-23T14:53:00.000,2025-09-23T14:53:00.000,,BOM,VABB,2025-09-23T15:20:00.000,2,2025-09-23T13:23:00.000,2025-09-23T13:23:00.000,,23,2025-09-23T13:23:00.000,2025-09-23T13:06:00.000,D14,DEL,VIDP,2025-09-23T13:00:00.000,1,BA8780,BAW8780,8780,6e,igo,indigo,6e6676,igo6676,6676
161,,landed,arrival,JL,JTL,Jet Linx Aviation,2025-09-23T14:53:00.000,2025-09-23T14:53:00.000,12,,2025-09-23T14:53:00.000,2025-09-23T14:53:00.000,,BOM,VABB,2025-09-23T15:20:00.000,2,2025-09-23T13:23:00.000,2025-09-23T13:23:00.000,,23,2025-09-23T13:23:00.000,2025-09-23T13:06:00.000,D14,DEL,VIDP,2025-09-23T13:00:00.000,1,JL9265,JTL9265,9265,6e,igo,indigo,6e6676,igo6676,6676
162,,landed,arrival,QF,QFA,Qantas,2025-09-23T14:53:00.000,2025-09-23T14:53:00.000,12,,2025-09-23T14:53:00.000,2025-09-23T14:53:00.000,,BOM,VABB,2025-09-23T15:20:00.000,2,2025-09-23T13:23:00.000,2025-09-23T13:23:00.000,,23,2025-09-23T13:23:00.000,2025-09-23T13:06:00.000,D14,DEL,VIDP,2025-09-23T13:00:00.000,1,QF5273,QFA5273,5273,6e,igo,indigo,6e6676,igo6676,6676
163,,landed,arrival,VS,VIR,Virgin Atlantic,2025-09-23T14:53:00.000,2025-09-23T14:53:00.000,12,,2025-09-23T14:53:00.000,2025-09-23T14:53:00.000,,BOM,VABB,2025-09-23T15:20:00.000,2,2025-09-23T13:23:00.000,2025-09-23T13:23:00.000,,23,2025-09-23T13:23:00.000,2025-09-23T13:06:00.000,D14,DEL,VIDP,2025-09-23T13:00:00.000,1,VS8730,VIR8730,8730,6e,igo,indigo,6e6676,igo6676,6676
164,,landed,arrival,6E,IGO,IndiGo,2025-09-23T14:53:00.000,2025-09-23T14:53:00.000,12,,2025-09-23T14:53:00.000,2025-09-23T14:53:00.000,,BOM,VABB,2025-09-23T15:20:00.000,2,2025-09-23T13:23:00.000,2025-09-23T13:23:00.000,,23,2025-09-23T13:23:00.000,2025-09-23T13:06:00.000,D14,DEL,VIDP,2025-09-23T13:00:00.000,1,6E6676,IGO6676,6676,,,,,,
165,,landed,arrival,AI,AIC,Air India,2025-09-23T15:08:00.000,2025-09-23T15:08:00.000,11,,2025-09-23T15:08:00.000,2025-09-23T15:10:00.000,,BOM,VABB,2025-09-23T15:30:00.000,2,2025-09-23T13:37:00.000,2025-09-23T13:37:00.000,,23,2025-09-23T13:37:00.000,2025-09-23T13:30:00.000,48,DEL,VIDP,2025-09-23T13:15:00.000,3,AI2951,AIC2951,2951,,,,,,
166,,landed,arrival,QP,AKJ,Akasa Air,2025-09-23T15:02:00.000,2025-09-23T15:02:00.000,02,,2025-09-23T15:02:00.000,2025-09-23T15:01:00.000,,BOM,VABB,2025-09-23T15:30:00.000,1,2025-09-23T12:32:00.000,2025-09-23T12:32:00.000,,22,2025-09-23T12:32:00.000,2025-09-23T12:10:00.000,,IXB,VEBD,2025-09-23T12:10:00.000,,QP1447,AKJ1447,1447,,,,,,
167,,landed,arrival,AI,AIC,Air India,2025-09-23T15:06:00.000,2025-09-23T15:06:00.000,1,,2025-09-23T15:06:00.000,2025-09-23T15:04:00.000,,BOM,VABB,2025-09-23T15:35:00.000,2,2025-09-23T13:47:00.000,2025-09-23T13:47:00.000,,13,2025-09-23T13:47:00.000,2025-09-23T13:34:00.000,M1,JAI,VIJP,2025-09-23T13:35:00.000,T2,AI2636,AIC2636,2636,,,,,,
168,,landed,arrival,6E,IGO,IndiGo,2025-09-23T15:12:00.000,2025-09-23T15:12:00.000,10,,2025-09-23T15:12:00.000,2025-09-23T15:12:00.000,,BOM,VABB,2025-09-23T15:35:00.000,2,2025-09-23T11:01:00.000,2025-09-23T11:01:00.000,,21,2025-09-23T11:01:00.000,2025-09-23T10:40:00.000,D14,DXB,OMDB,2025-09-23T10:40:00.000,1,6E1452,IGO1452,1452,,,,,,
