status,type,airline.iataCode,airline.name,arrival.actualTime,arrival.delay,arrival.estimatedTime,arrival.iataCode,arrival.scheduledTime,departure.actualTime,departure.delay,departure.estimatedTime,departure.iataCode,departure.scheduledTime,flight.iataNumber,orig_country,dest_country
scheduled,departure,QP,Akasa Air,,,,COK,2025-09-24 02:20:00,,,,BOM,2025-09-24 00:25:00,QP1520,India,India
scheduled,departure,TK,Turkish Airlines,,,,IST,2025-09-24 04:55:00,,,,BOM,2025-09-24 00:25:00,TK6233,India,Turkey
scheduled,departure,QP,Akasa Air,,,,CCU,2025-09-24 03:30:00,,,,BOM,2025-09-24 00:35:00,QP1172,India,India
scheduled,departure,AI,Air India,,,,DEL,2025-09-24 02:55:00,,,,BOM,2025-09-24 00:35:00,AI9485,India,India
scheduled,departure,IX,Air India Express,,,,DEL,2025-09-24 02:55:00,,,,BOM,2025-09-24 00:35:00,IX1124,India,India
landed,arrival,AI,Air India,2025-09-23 10:16:00,,2025-09-23 10:17:00,BOM,2025-09-23 10:30:00,2025-09-23 08:53:00,28.0,2025-09-23 08:25:00,BLR,2025-09-23 08:25:00,AI2846,India,India
landed,arrival,NH,ANA,2025-09-23 10:08:00,,2025-09-23 10:05:00,BOM,2025-09-23 10:30:00,2025-09-23 08:00:00,20.0,2025-09-23 07:40:00,SIN,2025-09-23 07:40:00,NH6284,Singapore,India
landed,arrival,NZ,Air New Zealand,2025-09-23 10:08:00,,2025-09-23 10:05:00,BOM,2025-09-23 10:30:00,2025-09-23 08:00:00,20.0,2025-09-23 07:40:00,SIN,2025-09-23 07:40:00,NZ3202,Singapore,India
landed,arrival,SQ,Singapore Airlines,2025-09-23 10:08:00,,2025-09-23 10:05:00,BOM,2025-09-23 10:30:00,2025-09-23 08:00:00,20.0,2025-09-23 07:40:00,SIN,2025-09-23 07:40:00,SQ422,Singapore,India
landed,arrival,AI,Air India,2025-09-23 10:24:00,,2025-09-23 10:24:00,BOM,2025-09-23 10:40:00,2025-09-23 08:48:00,34.0,2025-09-23 08:15:00,DEL,2025-09-23 08:15:00,AI887,India,India
landed,arrival,QP,Akasa Air,2025-09-23 10:34:00,,2025-09-23 10:29:00,BOM,2025-09-23 10:40:00,2025-09-23 08:43:00,18.0,2025-09-23 08:25:00,DEL,2025-09-23 08:25:00,QP1719,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 10:14:00,,2025-09-23 10:14:00,BOM,2025-09-23 10:40:00,2025-09-23 08:49:00,4.0,2025-09-23 08:45:00,RPR,2025-09-23 08:45:00,VS9534,India,India
landed,arrival,6E,IndiGo,2025-09-23 10:14:00,,2025-09-23 10:14:00,BOM,2025-09-23 10:40:00,2025-09-23 08:49:00,4.0,2025-09-23 08:45:00,RPR,2025-09-23 08:45:00,6E594,India,India
landed,arrival,BA,British Airways,2025-09-23 10:02:00,,2025-09-23 10:02:00,BOM,2025-09-23 10:40:00,2025-09-23 08:44:00,,2025-09-23 08:40:00,BLR,2025-09-23 08:50:00,BA8771,India,India
landed,arrival,JL,Jet Linx Aviation,2025-09-23 10:02:00,,2025-09-23 10:02:00,BOM,2025-09-23 10:40:00,2025-09-23 08:44:00,,2025-09-23 08:40:00,BLR,2025-09-23 08:50:00,JL9751,India,India
landed,arrival,QF,Qantas,2025-09-23 10:02:00,,2025-09-23 10:02:00,BOM,2025-09-23 10:40:00,2025-09-23 08:44:00,,2025-09-23 08:40:00,BLR,2025-09-23 08:50:00,QF5051,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 10:02:00,,2025-09-23 10:02:00,BOM,2025-09-23 10:40:00,2025-09-23 08:44:00,,2025-09-23 08:40:00,BLR,2025-09-23 08:50:00,VS8339,India,India
landed,arrival,6E,IndiGo,2025-09-23 10:02:00,,2025-09-23 10:02:00,BOM,2025-09-23 10:40:00,2025-09-23 08:44:00,,2025-09-23 08:40:00,BLR,2025-09-23 08:50:00,6E5216,India,India
landed,arrival,IB,Iberia,2025-09-23 10:49:00,,2025-09-23 10:48:00,BOM,2025-09-23 10:50:00,2025-09-22 21:25:00,25.0,2025-09-22 21:00:00,LHR,2025-09-22 21:00:00,IB3580,United Kingdom,India
landed,arrival,AA,American Airlines,2025-09-23 10:49:00,,2025-09-23 10:48:00,BOM,2025-09-23 10:50:00,2025-09-22 21:25:00,25.0,2025-09-22 21:00:00,LHR,2025-09-22 21:00:00,AA6659,United Kingdom,India
landed,arrival,BA,British Airways,2025-09-23 10:49:00,,2025-09-23 10:48:00,BOM,2025-09-23 10:50:00,2025-09-22 21:25:00,25.0,2025-09-22 21:00:00,LHR,2025-09-22 21:00:00,BA199,United Kingdom,India
landed,arrival,SQ,Singapore Airlines,2025-09-23 10:24:00,,2025-09-23 10:24:00,BOM,2025-09-23 10:50:00,2025-09-23 08:44:00,15.0,2025-09-23 08:24:00,DEL,2025-09-23 08:30:00,SQ4848,India,India
landed,arrival,AI,Air India,2025-09-23 10:24:00,,2025-09-23 10:24:00,BOM,2025-09-23 10:50:00,2025-09-23 08:44:00,15.0,2025-09-23 08:24:00,DEL,2025-09-23 08:30:00,AI2678,India,India
landed,arrival,AI,Air India,2025-09-23 09:52:00,,2025-09-23 09:51:00,BOM,2025-09-23 10:55:00,2025-09-23 08:59:00,,2025-09-23 09:00:00,AMD,2025-09-23 09:00:00,AI638,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 10:50:00,,2025-09-23 10:47:00,BOM,2025-09-23 11:00:00,2025-09-23 09:36:00,6.0,2025-09-23 09:36:00,HYD,2025-09-23 09:30:00,VS9120,India,India
landed,arrival,6E,IndiGo,2025-09-23 10:50:00,,2025-09-23 10:47:00,BOM,2025-09-23 11:00:00,2025-09-23 09:36:00,6.0,2025-09-23 09:36:00,HYD,2025-09-23 09:30:00,6E5163,India,India
landed,arrival,LH,Lufthansa,2025-09-23 10:38:00,,2025-09-23 10:34:00,BOM,2025-09-23 11:05:00,2025-09-23 08:43:00,4.0,2025-09-23 08:40:00,TRV,2025-09-23 08:40:00,LH5299,India,India
landed,arrival,AI,Air India,2025-09-23 10:38:00,,2025-09-23 10:34:00,BOM,2025-09-23 11:05:00,2025-09-23 08:43:00,4.0,2025-09-23 08:40:00,TRV,2025-09-23 08:40:00,AI2650,India,India
landed,arrival,AI,Air India,2025-09-23 10:44:00,,2025-09-23 10:44:00,BOM,2025-09-23 11:10:00,2025-09-23 09:18:00,9.0,2025-09-23 09:05:00,BLR,2025-09-23 09:10:00,AI2604,India,India
landed,arrival,AI,Air India,2025-09-23 11:35:00,20.0,2025-09-23 11:36:00,BOM,2025-09-23 11:15:00,2025-09-23 09:39:00,55.0,2025-09-23 09:26:00,IXR,2025-09-23 08:45:00,AI9689,India,India
landed,arrival,IX,Air India Express,2025-09-23 11:35:00,20.0,2025-09-23 11:36:00,BOM,2025-09-23 11:15:00,2025-09-23 09:39:00,55.0,2025-09-23 09:26:00,IXR,2025-09-23 08:45:00,IX1238,India,India
landed,arrival,BA,British Airways,2025-09-23 10:57:00,,2025-09-23 10:58:00,BOM,2025-09-23 11:15:00,2025-09-23 09:21:00,12.0,2025-09-23 09:10:00,MAA,2025-09-23 09:10:00,BA8794,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 10:57:00,,2025-09-23 10:58:00,BOM,2025-09-23 11:15:00,2025-09-23 09:21:00,12.0,2025-09-23 09:10:00,MAA,2025-09-23 09:10:00,VS9465,India,India
landed,arrival,6E,IndiGo,2025-09-23 10:57:00,,2025-09-23 10:58:00,BOM,2025-09-23 11:15:00,2025-09-23 09:21:00,12.0,2025-09-23 09:10:00,MAA,2025-09-23 09:10:00,6E5304,India,India
landed,arrival,AI,Air India,2025-09-23 10:42:00,,2025-09-23 10:42:00,BOM,2025-09-23 11:20:00,2025-09-23 09:29:00,,2025-09-23 09:30:00,HYD,2025-09-23 09:30:00,AI2874,India,India
landed,arrival,AI,Air India,2025-09-23 10:36:00,,2025-09-23 10:32:00,BOM,2025-09-23 11:20:00,2025-09-23 08:29:00,,2025-09-23 08:17:00,ATQ,2025-09-23 08:35:00,AI2729,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 10:31:00,,2025-09-23 10:31:00,BOM,2025-09-23 11:20:00,2025-09-23 09:26:00,,2025-09-23 09:35:00,BHO,2025-09-23 09:35:00,VS8316,India,India
landed,arrival,6E,IndiGo,2025-09-23 10:31:00,,2025-09-23 10:31:00,BOM,2025-09-23 11:20:00,2025-09-23 09:26:00,,2025-09-23 09:35:00,BHO,2025-09-23 09:35:00,6E5187,India,India
landed,arrival,TP,TAP Air Portugal,2025-09-23 11:21:00,,2025-09-23 11:22:00,BOM,2025-09-23 11:25:00,2025-09-22 21:58:00,53.0,2025-09-22 21:05:00,LHR,2025-09-22 21:05:00,TP7040,United Kingdom,India
landed,arrival,SQ,Singapore Airlines,2025-09-23 11:21:00,,2025-09-23 11:22:00,BOM,2025-09-23 11:25:00,2025-09-22 21:58:00,53.0,2025-09-22 21:05:00,LHR,2025-09-22 21:05:00,SQ4928,United Kingdom,India
landed,arrival,AI,Air India,2025-09-23 11:21:00,,2025-09-23 11:22:00,BOM,2025-09-23 11:25:00,2025-09-22 21:58:00,53.0,2025-09-22 21:05:00,LHR,2025-09-22 21:05:00,AI130,United Kingdom,India
landed,arrival,AI,Air India,2025-09-23 11:24:00,,2025-09-23 11:24:00,BOM,2025-09-23 11:25:00,2025-09-23 09:19:00,35.0,2025-09-23 09:04:00,IXC,2025-09-23 08:45:00,AI654,India,India
landed,arrival,AI,Air India,2025-09-23 10:27:00,,2025-09-23 10:27:00,BOM,2025-09-23 11:25:00,2025-09-23 08:48:00,,2025-09-23 09:00:00,CJB,2025-09-23 09:00:00,AI2508,India,India
landed,arrival,AI,Air India,2025-09-23 11:00:00,,2025-09-23 11:01:00,BOM,2025-09-23 11:25:00,2025-09-23 09:17:00,17.0,2025-09-23 09:02:00,DEL,2025-09-23 09:00:00,AI2963,India,India
landed,arrival,JL,Jet Linx Aviation,2025-09-23 10:53:00,,2025-09-23 10:53:00,BOM,2025-09-23 11:35:00,2025-09-23 09:12:00,12.0,2025-09-23 09:07:00,DEL,2025-09-23 09:00:00,JL9076,India,India
landed,arrival,QF,Qantas,2025-09-23 10:53:00,,2025-09-23 10:53:00,BOM,2025-09-23 11:35:00,2025-09-23 09:12:00,12.0,2025-09-23 09:07:00,DEL,2025-09-23 09:00:00,QF5283,India,India
landed,arrival,TK,Turkish Airlines,2025-09-23 10:53:00,,2025-09-23 10:53:00,BOM,2025-09-23 11:35:00,2025-09-23 09:12:00,12.0,2025-09-23 09:07:00,DEL,2025-09-23 09:00:00,TK4734,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 10:53:00,,2025-09-23 10:53:00,BOM,2025-09-23 11:35:00,2025-09-23 09:12:00,12.0,2025-09-23 09:07:00,DEL,2025-09-23 09:00:00,VS8738,India,India
landed,arrival,6E,IndiGo,2025-09-23 10:53:00,,2025-09-23 10:53:00,BOM,2025-09-23 11:35:00,2025-09-23 09:12:00,12.0,2025-09-23 09:07:00,DEL,2025-09-23 09:00:00,6E6107,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 11:03:00,,2025-09-23 11:00:00,BOM,2025-09-23 11:35:00,2025-09-23 10:03:00,9.0,2025-09-23 09:55:00,AMD,2025-09-23 09:55:00,VS8271,India,India
landed,arrival,6E,IndiGo,2025-09-23 11:03:00,,2025-09-23 11:00:00,BOM,2025-09-23 11:35:00,2025-09-23 10:03:00,9.0,2025-09-23 09:55:00,AMD,2025-09-23 09:55:00,6E6468,India,India
landed,arrival,AI,Air India,2025-09-23 11:58:00,8.0,2025-09-23 11:55:00,BOM,2025-09-23 11:50:00,2025-09-22 12:04:00,55.0,,JFK,2025-09-22 11:10:00,AI116,United States,India
landed,arrival,AI,Air India,2025-09-23 11:12:00,,2025-09-23 11:12:00,BOM,2025-09-23 11:55:00,2025-09-23 09:30:00,,2025-09-23 09:35:00,MAA,2025-09-23 09:35:00,AI2822,India,India
landed,arrival,AI,Air India,2025-09-23 11:31:00,,2025-09-23 11:28:00,BOM,2025-09-23 12:00:00,2025-09-23 09:51:00,11.0,2025-09-23 09:33:00,VTZ,2025-09-23 09:40:00,AI9853,India,India
landed,arrival,IX,Air India Express,2025-09-23 11:31:00,,2025-09-23 11:28:00,BOM,2025-09-23 12:00:00,2025-09-23 09:51:00,11.0,2025-09-23 09:33:00,VTZ,2025-09-23 09:40:00,IX1027,India,India
landed,arrival,JL,Jet Linx Aviation,2025-09-23 11:45:00,,2025-09-23 11:41:00,BOM,2025-09-23 12:00:00,2025-09-23 10:24:00,14.0,2025-09-23 10:10:00,BLR,2025-09-23 10:10:00,JL9753,India,India
landed,arrival,QF,Qantas,2025-09-23 11:45:00,,2025-09-23 11:41:00,BOM,2025-09-23 12:00:00,2025-09-23 10:24:00,14.0,2025-09-23 10:10:00,BLR,2025-09-23 10:10:00,QF5065,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 11:45:00,,2025-09-23 11:41:00,BOM,2025-09-23 12:00:00,2025-09-23 10:24:00,14.0,2025-09-23 10:10:00,BLR,2025-09-23 10:10:00,VS8337,India,India
landed,arrival,6E,IndiGo,2025-09-23 11:45:00,,2025-09-23 11:41:00,BOM,2025-09-23 12:00:00,2025-09-23 10:24:00,14.0,2025-09-23 10:10:00,BLR,2025-09-23 10:10:00,6E5051,India,India
unknown,arrival,VS,Virgin Atlantic,,,,BOM,2025-09-23 12:05:00,,,2025-09-23 08:58:00,CCU,2025-09-23 09:10:00,VS8631,India,India
unknown,arrival,6E,IndiGo,,,,BOM,2025-09-23 12:05:00,,,2025-09-23 08:58:00,CCU,2025-09-23 09:10:00,6E5297,India,India
landed,arrival,AI,Air India,2025-09-23 11:27:00,,2025-09-23 11:28:00,BOM,2025-09-23 12:10:00,2025-09-23 10:02:00,,2025-09-23 09:48:00,JAI,2025-09-23 10:05:00,AI9717,India,India
landed,arrival,IX,Air India Express,2025-09-23 11:27:00,,2025-09-23 11:28:00,BOM,2025-09-23 12:10:00,2025-09-23 10:02:00,,2025-09-23 09:48:00,JAI,2025-09-23 10:05:00,IX1071,India,India
landed,arrival,QP,Akasa Air,2025-09-23 11:47:00,,2025-09-23 11:47:00,BOM,2025-09-23 12:10:00,2025-09-23 09:59:00,5.0,2025-09-23 09:55:00,VNS,2025-09-23 09:55:00,QP1492,India,India
landed,arrival,QP,Akasa Air,2025-09-23 12:04:00,,2025-09-23 12:05:00,BOM,2025-09-23 12:15:00,2025-09-23 10:22:00,22.0,2025-09-23 10:00:00,DEL,2025-09-23 10:00:00,QP1411,India,India
landed,arrival,BA,British Airways,2025-09-23 11:45:00,,2025-09-23 11:44:00,BOM,2025-09-23 12:20:00,2025-09-23 10:10:00,5.0,2025-09-23 10:05:00,CJB,2025-09-23 10:05:00,BA7929,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 11:45:00,,2025-09-23 11:44:00,BOM,2025-09-23 12:20:00,2025-09-23 10:10:00,5.0,2025-09-23 10:05:00,CJB,2025-09-23 10:05:00,VS8649,India,India
landed,arrival,6E,IndiGo,2025-09-23 11:45:00,,2025-09-23 11:44:00,BOM,2025-09-23 12:20:00,2025-09-23 10:10:00,5.0,2025-09-23 10:05:00,CJB,2025-09-23 10:05:00,6E5109,India,India
landed,arrival,JL,Jet Linx Aviation,2025-09-23 11:52:00,,2025-09-23 11:52:00,BOM,2025-09-23 12:20:00,2025-09-23 10:17:00,17.0,2025-09-23 10:00:00,DEL,2025-09-23 10:00:00,JL9259,India,India
landed,arrival,QF,Qantas,2025-09-23 11:52:00,,2025-09-23 11:52:00,BOM,2025-09-23 12:20:00,2025-09-23 10:17:00,17.0,2025-09-23 10:00:00,DEL,2025-09-23 10:00:00,QF5287,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 11:52:00,,2025-09-23 11:52:00,BOM,2025-09-23 12:20:00,2025-09-23 10:17:00,17.0,2025-09-23 10:00:00,DEL,2025-09-23 10:00:00,VS8742,India,India
landed,arrival,6E,IndiGo,2025-09-23 11:52:00,,2025-09-23 11:52:00,BOM,2025-09-23 12:20:00,2025-09-23 10:17:00,17.0,2025-09-23 10:00:00,DEL,2025-09-23 10:00:00,6E6328,India,India
landed,arrival,BA,British Airways,2025-09-23 12:04:00,,2025-09-23 12:02:00,BOM,2025-09-23 12:25:00,2025-09-23 11:09:00,14.0,2025-09-23 10:55:00,AMD,2025-09-23 10:55:00,BA7985,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 12:04:00,,2025-09-23 12:02:00,BOM,2025-09-23 12:25:00,2025-09-23 11:09:00,14.0,2025-09-23 10:55:00,AMD,2025-09-23 10:55:00,VS8277,India,India
landed,arrival,6E,IndiGo,2025-09-23 12:04:00,,2025-09-23 12:02:00,BOM,2025-09-23 12:25:00,2025-09-23 11:09:00,14.0,2025-09-23 10:55:00,AMD,2025-09-23 10:55:00,6E6267,India,India
landed,arrival,LH,Lufthansa,2025-09-23 12:13:00,,2025-09-23 12:14:00,BOM,2025-09-23 12:30:00,2025-09-23 10:41:00,32.0,2025-09-23 10:10:00,COK,2025-09-23 10:10:00,LH5269,India,India
landed,arrival,LX,SWISS,2025-09-23 12:13:00,,2025-09-23 12:14:00,BOM,2025-09-23 12:30:00,2025-09-23 10:41:00,32.0,2025-09-23 10:10:00,COK,2025-09-23 10:10:00,LX9893,India,India
landed,arrival,AI,Air India,2025-09-23 12:13:00,,2025-09-23 12:14:00,BOM,2025-09-23 12:30:00,2025-09-23 10:41:00,32.0,2025-09-23 10:10:00,COK,2025-09-23 10:10:00,AI2640,India,India
landed,arrival,AI,Air India,2025-09-23 11:59:00,,2025-09-23 11:59:00,BOM,2025-09-23 12:35:00,2025-09-23 10:42:00,13.0,2025-09-23 10:30:00,BLR,2025-09-23 10:30:00,AI2852,India,India
landed,arrival,SQ,Singapore Airlines,2025-09-23 12:08:00,,2025-09-23 12:06:00,BOM,2025-09-23 12:35:00,2025-09-23 10:33:00,18.0,2025-09-23 10:08:00,DEL,2025-09-23 10:15:00,SQ4865,India,India
landed,arrival,AI,Air India,2025-09-23 12:08:00,,2025-09-23 12:06:00,BOM,2025-09-23 12:35:00,2025-09-23 10:33:00,18.0,2025-09-23 10:08:00,DEL,2025-09-23 10:15:00,AI2995,India,India
landed,arrival,EY,Etihad Airways,2025-09-23 12:22:00,,2025-09-23 12:20:00,BOM,2025-09-23 12:40:00,2025-09-23 08:05:00,16.0,2025-09-23 08:00:00,AUH,2025-09-23 07:50:00,EY202,United Arab Emirates,India
landed,arrival,SG,SpiceJet,2025-09-23 12:23:00,,2025-09-23 12:20:00,BOM,2025-09-23 12:40:00,2025-09-23 10:13:00,23.0,2025-09-23 10:05:00,DBR,2025-09-23 09:50:00,SG116,,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 12:20:00,,2025-09-23 12:20:00,BOM,2025-09-23 12:40:00,2025-09-23 10:41:00,17.0,2025-09-23 10:25:00,VNS,2025-09-23 10:25:00,VS9566,India,India
landed,arrival,6E,IndiGo,2025-09-23 12:20:00,,2025-09-23 12:20:00,BOM,2025-09-23 12:40:00,2025-09-23 10:41:00,17.0,2025-09-23 10:25:00,VNS,2025-09-23 10:25:00,6E6544,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 12:29:00,,2025-09-23 12:28:00,BOM,2025-09-23 12:45:00,2025-09-23 11:15:00,5.0,2025-09-23 11:10:00,IXE,2025-09-23 11:10:00,VS9234,India,India
landed,arrival,6E,IndiGo,2025-09-23 12:29:00,,2025-09-23 12:28:00,BOM,2025-09-23 12:45:00,2025-09-23 11:15:00,5.0,2025-09-23 11:10:00,IXE,2025-09-23 11:10:00,6E832,India,India
landed,arrival,6E,IndiGo,2025-09-23 12:29:00,,2025-09-23 12:29:00,BOM,2025-09-23 12:45:00,2025-09-23 11:03:00,14.0,2025-09-23 10:50:00,CCJ,2025-09-23 10:50:00,6E6932,India,India
landed,arrival,QP,Akasa Air,2025-09-23 12:56:00,7.0,2025-09-23 12:56:00,BOM,2025-09-23 12:50:00,2025-09-23 09:59:00,5.0,2025-09-23 09:55:00,GAU,2025-09-23 09:55:00,QP1507,India,India
landed,arrival,6E,IndiGo,2025-09-23 12:40:00,,2025-09-23 12:42:00,BOM,2025-09-23 12:50:00,2025-09-23 11:06:00,,2025-09-23 11:10:00,TIR,2025-09-23 11:10:00,6E533,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 12:35:00,,2025-09-23 12:32:00,BOM,2025-09-23 12:50:00,2025-09-23 11:01:00,2.0,2025-09-23 11:00:00,MAA,2025-09-23 11:00:00,VS9463,India,India
landed,arrival,6E,IndiGo,2025-09-23 12:35:00,,2025-09-23 12:32:00,BOM,2025-09-23 12:50:00,2025-09-23 11:01:00,2.0,2025-09-23 11:00:00,MAA,2025-09-23 11:00:00,6E5214,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 12:43:00,,2025-09-23 12:44:00,BOM,2025-09-23 12:55:00,2025-09-23 11:41:00,11.0,2025-09-23 11:30:00,NAG,2025-09-23 11:30:00,VS9545,India,India
landed,arrival,6E,IndiGo,2025-09-23 12:43:00,,2025-09-23 12:44:00,BOM,2025-09-23 12:55:00,2025-09-23 11:41:00,11.0,2025-09-23 11:30:00,NAG,2025-09-23 11:30:00,6E5129,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 12:38:00,,2025-09-23 12:33:00,BOM,2025-09-23 13:05:00,2025-09-23 09:46:00,7.0,2025-09-23 09:26:00,GAU,2025-09-23 09:40:00,VS8806,India,India
landed,arrival,6E,IndiGo,2025-09-23 12:38:00,,2025-09-23 12:33:00,BOM,2025-09-23 13:05:00,2025-09-23 09:46:00,7.0,2025-09-23 09:26:00,GAU,2025-09-23 09:40:00,6E282,India,India
unknown,arrival,9I,Alliance Air,,,,BOM,2025-09-23 13:10:00,,,,DIU,2025-09-23 12:10:00,9I624,India,India
landed,arrival,AI,Air India,2025-09-23 12:38:00,,2025-09-23 12:35:00,BOM,2025-09-23 13:15:00,2025-09-23 10:25:00,15.0,2025-09-23 10:11:00,CCU,2025-09-23 10:10:00,AI2772,India,India
landed,arrival,JL,Jet Linx Aviation,2025-09-23 12:46:00,,2025-09-23 12:47:00,BOM,2025-09-23 13:15:00,2025-09-23 11:23:00,,2025-09-23 11:25:00,BLR,2025-09-23 11:25:00,JL9755,India,India
landed,arrival,QF,Qantas,2025-09-23 12:46:00,,2025-09-23 12:47:00,BOM,2025-09-23 13:15:00,2025-09-23 11:23:00,,2025-09-23 11:25:00,BLR,2025-09-23 11:25:00,QF5057,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 12:46:00,,2025-09-23 12:47:00,BOM,2025-09-23 13:15:00,2025-09-23 11:23:00,,2025-09-23 11:25:00,BLR,2025-09-23 11:25:00,VS8336,India,India
landed,arrival,6E,IndiGo,2025-09-23 12:46:00,,2025-09-23 12:47:00,BOM,2025-09-23 13:15:00,2025-09-23 11:23:00,,2025-09-23 11:25:00,BLR,2025-09-23 11:25:00,6E5011,India,India
landed,arrival,AI,Air India,2025-09-23 12:48:00,,2025-09-23 12:46:00,BOM,2025-09-23 13:20:00,2025-09-23 11:02:00,8.0,2025-09-23 10:48:00,DEL,2025-09-23 10:55:00,AI2425,India,India
landed,arrival,JL,Jet Linx Aviation,2025-09-23 12:51:00,,2025-09-23 12:52:00,BOM,2025-09-23 13:20:00,2025-09-23 11:08:00,8.0,2025-09-23 10:50:00,DEL,2025-09-23 11:00:00,JL9261,India,India
landed,arrival,QF,Qantas,2025-09-23 12:51:00,,2025-09-23 12:52:00,BOM,2025-09-23 13:20:00,2025-09-23 11:08:00,8.0,2025-09-23 10:50:00,DEL,2025-09-23 11:00:00,QF5291,India,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 12:51:00,,2025-09-23 12:52:00,BOM,2025-09-23 13:20:00,2025-09-23 11:08:00,8.0,2025-09-23 10:50:00,DEL,2025-09-23 11:00:00,VS8737,India,India
landed,arrival,6E,IndiGo,2025-09-23 12:51:00,,2025-09-23 12:52:00,BOM,2025-09-23 13:20:00,2025-09-23 11:08:00,8.0,2025-09-23 10:50:00,DEL,2025-09-23 11:00:00,6E6047,India,India
landed,arrival,6E,IndiGo,2025-09-23 12:54:00,,2025-09-23 12:54:00,BOM,2025-09-23 13:25:00,2025-09-23 05:28:00,,,JED,2025-09-23 05:30:00,6E92,Saudi Arabia,India
landed,arrival,AI,Air India,2025-09-23 13:29:00,,2025-09-23 13:30:00,BOM,2025-09-23 13:30:00,2025-09-23 12:23:00,29.0,2025-09-23 11:55:00,UDR,2025-09-23 11:55:00,AI2580,India,India
landed,arrival,AI,Air India,2025-09-23 13:21:00,,2025-09-23 13:20:00,BOM,2025-09-23 13:40:00,2025-09-23 12:08:00,24.0,2025-09-23 11:39:00,JDH,2025-09-23 11:45:00,AI646,India,India
landed,arrival,SG,SpiceJet,2025-09-23 13:31:00,,2025-09-23 13:29:00,BOM,2025-09-23 13:40:00,2025-09-23 11:40:00,11.0,2025-09-23 11:30:00,GOP,2025-09-23 11:30:00,SG197,India,India
landed,arrival,OV,SalamAir,2025-09-23 13:24:00,,2025-09-23 13:25:00,BOM,2025-09-23 13:40:00,2025-09-23 09:39:00,20.0,2025-09-23 09:20:00,MCT,2025-09-23 09:20:00,OV8019,Oman,India
landed,arrival,WY,Oman Air,2025-09-23 13:24:00,,2025-09-23 13:25:00,BOM,2025-09-23 13:40:00,2025-09-23 09:39:00,20.0,2025-09-23 09:20:00,MCT,2025-09-23 09:20:00,WY203,Oman,India
landed,arrival,VS,Virgin Atlantic,2025-09-23 13:43:00,,2025-09-23 13:41:00,BOM,2025-09-23 13:45:00,2025-09-23 12:32:00,13.0,2025-09-23 12:17:00,HYD,2025-09-23 12:20:00,VS9131,India,India
landed,arrival,6E,IndiGo,2025-09-23 13:43:00,,2025-09-23 13:41:00,BOM,2025-09-23 13:45:00,2025-09-23 12:32:00,13.0,2025-09-23 12:17:00,HYD,2025-09-23 12:20:00,6E5384,India,India
landed,arrival,QP,Akasa Air,2025-09-23 13:53:00,,2025-09-23 13:51:00,BOM,2025-09-23 13:55:00,2025-09-23 12:10:00,21.0,2025-09-23 11:50:00,COK,2025-09-23 11:50:00,QP1519,India,India
landed,arrival,QP,Akasa Air,2025-09-23 13:37:00,,2025-09-23 13:38:00,BOM,2025-09-23 13:55:00,2025-09-23 11:53:00,9.0,2025-09-23 11:45:00,LKO,2025-09-23 11:45:00,QP1526,India,India
landed,arrival,6E,IndiGo,2025-09-23 13:34:00,,2025-09-23 13:35:00,BOM,2025-09-23 14:00:00,2025-09-23 11:41:00,1.0,2025-09-23 11:40:00,DED,2025-09-23 11:40:00,6E205,India,India
landed,arrival,AI,Air India,2025-09-23 13:10:00,,2025-09-23 13:10:00,BOM,2025-09-23 14:05:00,2025-09-23 11:39:00,,2025-09-23 11:45:00,MAA,2025-09-23 11:45:00,AI574,India,India
landed,arrival,SQ,Singapore Airlines,2025-09-23 13:21:00,,2025-09-23 13:21:00,BOM,2025-09-23 14:05:00,2025-09-23 07:04:00,,,RUH,2025-09-23 07:15:00,SQ4982,Saudi Arabia,India
landed,arrival,AI,Air India,2025-09-23 13:21:00,,2025-09-23 13:21:00,BOM,2025-09-23 14:05:00,2025-09-23 07:04:00,,,RUH,2025-09-23 07:15:00,AI922,Saudi Arabia,India
landed,arrival,NZ,Air New Zealand,2025-09-23 13:06:00,,2025-09-23 13:08:00,BOM,2025-09-23 14:05:00,2025-09-23 10:47:00,18.0,2025-09-23 10:30:00,SIN,2025-09-23 10:30:00,NZ4306,Singapore,India
