status,type,airline.iataCode,airline.name,arrival.actualTime,arrival.delay,arrival.estimatedTime,arrival.iataCode,arrival.scheduledTime,departure.actualTime,departure.delay,departure.estimatedTime,departure.iataCode,departure.scheduledTime,flight.iataNumber
active,departure,6E,IndiGo,,,,CJB,2025-09-23T20:05:00.000,,,2025-09-23T18:00:00.000,BOM,2025-09-23T18:05:00.000,6E871
active,departure,QP,Akasa Air,,,,BLR,2025-09-23T20:15:00.000,,,2025-09-23T18:15:00.000,BOM,2025-09-23T18:15:00.000,QP1955
active,departure,VS,Virgin Atlantic,,,,CCU,2025-09-23T21:00:00.000,,,2025-09-23T18:10:00.000,BOM,2025-09-23T18:15:00.000,VS8508
active,departure,6E,IndiGo,,,,CCU,2025-09-23T21:00:00.000,,,2025-09-23T18:10:00.000,BOM,2025-09-23T18:15:00.000,6E5086
active,departure,SQ,Singapore Airlines,,,,JED,2025-09-23T21:40:00.000,,30.0,2025-09-23T18:50:00.000,BOM,2025-09-23T18:20:00.000,SQ4983
active,departure,AI,Air India,,,,JED,2025-09-23T21:40:00.000,,30.0,2025-09-23T18:50:00.000,BOM,2025-09-23T18:20:00.000,AI931
active,departure,AI,Air India,,,,BBI,2025-09-23T20:45:00.000,,,2025-09-23T18:20:00.000,BOM,2025-09-23T18:20:00.000,AI9536
active,departure,IX,Air India Express,,,,BBI,2025-09-23T20:45:00.000,,,2025-09-23T18:20:00.000,BOM,2025-09-23T18:20:00.000,IX1024
active,departure,6E,IndiGo,,,,DXB,2025-09-23T19:50:00.000,,,2025-09-23T18:20:00.000,BOM,2025-09-23T18:20:00.000,6E1455
active,departure,VS,Virgin Atlantic,,,,IXE,2025-09-23T19:55:00.000,,40.0,2025-09-23T19:00:00.000,BOM,2025-09-23T18:20:00.000,VS8574
active,departure,6E,IndiGo,,,,IXE,2025-09-23T19:55:00.000,,40.0,2025-09-23T19:00:00.000,BOM,2025-09-23T18:20:00.000,6E6549
active,departure,AI,Air India,,,,GOI,2025-09-23T19:40:00.000,,,2025-09-23T18:25:00.000,BOM,2025-09-23T18:25:00.000,AI9533
active,departure,IX,Air India Express,,,,GOI,2025-09-23T19:40:00.000,,,2025-09-23T18:25:00.000,BOM,2025-09-23T18:25:00.000,IX1243
active,departure,VS,Virgin Atlantic,,,,AMD,2025-09-23T19:45:00.000,,,2025-09-23T18:25:00.000,BOM,2025-09-23T18:25:00.000,VS8478
active,departure,6E,IndiGo,,,,AMD,2025-09-23T19:45:00.000,,,2025-09-23T18:25:00.000,BOM,2025-09-23T18:25:00.000,6E5254
active,departure,SQ,Singapore Airlines,,,,DEL,2025-09-23T20:50:00.000,,,2025-09-23T18:30:00.000,BOM,2025-09-23T18:30:00.000,SQ4866
active,departure,AI,Air India,,,,DEL,2025-09-23T20:50:00.000,,,2025-09-23T18:30:00.000,BOM,2025-09-23T18:30:00.000,AI2996
active,departure,AI,Air India,,,,MAA,2025-09-23T20:55:00.000,,,2025-09-23T18:40:00.000,BOM,2025-09-23T18:40:00.000,AI435
active,departure,VS,Virgin Atlantic,,,,IDR,2025-09-23T20:05:00.000,,,2025-09-23T18:40:00.000,BOM,2025-09-23T18:40:00.000,VS8565
active,departure,6E,IndiGo,,,,IDR,2025-09-23T20:05:00.000,,,2025-09-23T18:40:00.000,BOM,2025-09-23T18:40:00.000,6E551
active,departure,AI,Air India,,,,CCU,2025-09-23T21:35:00.000,,,2025-09-23T18:45:00.000,BOM,2025-09-23T18:45:00.000,AI2411
active,departure,AI,Air India,,,,AMD,2025-09-23T20:05:00.000,,,2025-09-23T18:45:00.000,BOM,2025-09-23T18:45:00.000,AI2493
active,departure,TK,Turkish Airlines,,,,ATQ,2025-09-23T21:00:00.000,,,2025-09-23T18:45:00.000,BOM,2025-09-23T18:45:00.000,TK4698
active,departure,VS,Virgin Atlantic,,,,ATQ,2025-09-23T21:00:00.000,,,2025-09-23T18:45:00.000,BOM,2025-09-23T18:45:00.000,VS8482
active,departure,6E,IndiGo,,,,ATQ,2025-09-23T21:00:00.000,,,2025-09-23T18:45:00.000,BOM,2025-09-23T18:45:00.000,6E272
active,departure,VS,Virgin Atlantic,,,,PAT,2025-09-23T21:15:00.000,,,2025-09-23T18:40:00.000,BOM,2025-09-23T18:45:00.000,VS8601
active,departure,6E,IndiGo,,,,PAT,2025-09-23T21:15:00.000,,,2025-09-23T18:40:00.000,BOM,2025-09-23T18:45:00.000,6E5123
active,departure,AI,Air India,,,,BLR,2025-09-23T20:35:00.000,,,2025-09-23T18:50:00.000,BOM,2025-09-23T18:50:00.000,AI2641
active,departure,QP,Akasa Air,,,,RUH,2025-09-23T20:40:00.000,,,2025-09-23T18:50:00.000,BOM,2025-09-23T18:50:00.000,QP567
active,departure,6E,IndiGo,,,,ALA,2025-09-24T00:25:00.000,,,2025-09-23T18:50:00.000,BOM,2025-09-23T18:50:00.000,6E1817
active,departure,QP,Akasa Air,,,,CCU,2025-09-23T22:00:00.000,,,2025-09-23T18:55:00.000,BOM,2025-09-23T18:55:00.000,QP1140
active,departure,VS,Virgin Atlantic,,,,LKO,2025-09-23T21:05:00.000,,,2025-09-23T18:55:00.000,BOM,2025-09-23T18:55:00.000,VS8583
active,departure,6E,IndiGo,,,,LKO,2025-09-23T21:05:00.000,,,2025-09-23T18:55:00.000,BOM,2025-09-23T18:55:00.000,6E544
active,departure,AF,Air France,,,,DEL,2025-09-23T21:15:00.000,,,2025-09-23T18:55:00.000,BOM,2025-09-23T19:00:00.000,AF3353
active,departure,JL,Jet Linx Aviation,,,,DEL,2025-09-23T21:15:00.000,,,2025-09-23T18:55:00.000,BOM,2025-09-23T19:00:00.000,JL9274
active,departure,QF,Qantas,,,,DEL,2025-09-23T21:15:00.000,,,2025-09-23T18:55:00.000,BOM,2025-09-23T19:00:00.000,QF5296
active,departure,VS,Virgin Atlantic,,,,DEL,2025-09-23T21:15:00.000,,,2025-09-23T18:55:00.000,BOM,2025-09-23T19:00:00.000,VS8539
active,departure,6E,IndiGo,,,,DEL,2025-09-23T21:15:00.000,,,2025-09-23T18:55:00.000,BOM,2025-09-23T19:00:00.000,6E6613
active,departure,AI,Air India,,,,DEL,2025-09-23T21:15:00.000,,,2025-09-23T19:00:00.000,BOM,2025-09-23T19:00:00.000,AI2426
active,departure,QP,Akasa Air,,,,DEL,2025-09-23T21:15:00.000,,,2025-09-23T19:00:00.000,BOM,2025-09-23T19:00:00.000,QP1120
active,departure,AI,Air India,,,,CJB,2025-09-23T20:55:00.000,,,2025-09-23T19:05:00.000,BOM,2025-09-23T19:05:00.000,AI2732
scheduled,departure,6E,IndiGo,,,,AUH,2025-09-23T21:05:00.000,,10.0,2025-09-23T19:25:00.000,BOM,2025-09-23T19:15:00.000,6E1401
scheduled,departure,BA,British Airways,,,,BDQ,2025-09-23T20:25:00.000,,,2025-09-23T19:20:00.000,BOM,2025-09-23T19:20:00.000,BA7934
scheduled,departure,VS,Virgin Atlantic,,,,BDQ,2025-09-23T20:25:00.000,,,2025-09-23T19:20:00.000,BOM,2025-09-23T19:20:00.000,VS8486
scheduled,departure,6E,IndiGo,,,,BDQ,2025-09-23T20:25:00.000,,,2025-09-23T19:20:00.000,BOM,2025-09-23T19:20:00.000,6E618
scheduled,departure,6E,IndiGo,,,,IXU,2025-09-23T20:25:00.000,,,2025-09-23T19:20:00.000,BOM,2025-09-23T19:20:00.000,6E5027
scheduled,departure,AI,Air India,,,,DEL,2025-09-23T21:45:00.000,,,2025-09-23T19:25:00.000,BOM,2025-09-23T19:25:00.000,AI2408
scheduled,departure,VS,Virgin Atlantic,,,,VNS,2025-09-23T21:45:00.000,,,2025-09-23T19:25:00.000,BOM,2025-09-23T19:25:00.000,VS8610
scheduled,departure,6E,IndiGo,,,,VNS,2025-09-23T21:45:00.000,,,2025-09-23T19:25:00.000,BOM,2025-09-23T19:25:00.000,6E5028
scheduled,departure,EK,Emirates,,,,DXB,2025-09-23T21:05:00.000,,,2025-09-23T19:30:00.000,BOM,2025-09-23T19:30:00.000,EK503
scheduled,departure,VS,Virgin Atlantic,,,,COK,2025-09-23T21:25:00.000,,,2025-09-23T19:25:00.000,BOM,2025-09-23T19:30:00.000,VS8518
scheduled,departure,6E,IndiGo,,,,COK,2025-09-23T21:25:00.000,,,2025-09-23T19:25:00.000,BOM,2025-09-23T19:30:00.000,6E635
scheduled,departure,JL,Jet Linx Aviation,,,,BLR,2025-09-23T21:30:00.000,,,2025-09-23T19:30:00.000,BOM,2025-09-23T19:35:00.000,JL8460
scheduled,departure,QF,Qantas,,,,BLR,2025-09-23T21:30:00.000,,,2025-09-23T19:30:00.000,BOM,2025-09-23T19:35:00.000,QF5054
scheduled,departure,TK,Turkish Airlines,,,,BLR,2025-09-23T21:30:00.000,,,2025-09-23T19:30:00.000,BOM,2025-09-23T19:35:00.000,TK4722
scheduled,departure,VS,Virgin Atlantic,,,,BLR,2025-09-23T21:30:00.000,,,2025-09-23T19:30:00.000,BOM,2025-09-23T19:35:00.000,VS8492
scheduled,departure,6E,IndiGo,,,,BLR,2025-09-23T21:30:00.000,,,2025-09-23T19:30:00.000,BOM,2025-09-23T19:35:00.000,6E5032
scheduled,departure,VS,Virgin Atlantic,,,,RPR,2025-09-23T21:30:00.000,,,2025-09-23T19:30:00.000,BOM,2025-09-23T19:35:00.000,VS8604
scheduled,departure,6E,IndiGo,,,,RPR,2025-09-23T21:30:00.000,,,2025-09-23T19:30:00.000,BOM,2025-09-23T19:35:00.000,6E5148
scheduled,departure,AI,Air India,,,,NRT,2025-09-24T07:50:00.000,,,2025-09-23T19:40:00.000,BOM,2025-09-23T19:40:00.000,AI8002
scheduled,departure,NH,ANA,,,,NRT,2025-09-24T07:50:00.000,,,2025-09-23T19:40:00.000,BOM,2025-09-23T19:40:00.000,NH830
scheduled,departure,VS,Virgin Atlantic,,,,AMD,2025-09-23T21:05:00.000,,,2025-09-23T19:35:00.000,BOM,2025-09-23T19:40:00.000,VS8479
scheduled,departure,6E,IndiGo,,,,AMD,2025-09-23T21:05:00.000,,,2025-09-23T19:35:00.000,BOM,2025-09-23T19:40:00.000,6E6094
scheduled,departure,AI,Air India,,,,COK,2025-09-23T21:45:00.000,,,2025-09-23T19:45:00.000,BOM,2025-09-23T19:45:00.000,AI693
scheduled,departure,VS,Virgin Atlantic,,,,MAA,2025-09-23T21:50:00.000,,,2025-09-23T19:40:00.000,BOM,2025-09-23T19:45:00.000,VS8588
scheduled,departure,6E,IndiGo,,,,MAA,2025-09-23T21:50:00.000,,,2025-09-23T19:40:00.000,BOM,2025-09-23T19:45:00.000,6E5105
scheduled,departure,VS,Virgin Atlantic,,,,HYD,2025-09-23T21:25:00.000,,,2025-09-23T19:45:00.000,BOM,2025-09-23T19:45:00.000,VS8560
scheduled,departure,6E,IndiGo,,,,HYD,2025-09-23T21:25:00.000,,,2025-09-23T19:45:00.000,BOM,2025-09-23T19:45:00.000,6E5326
scheduled,departure,QP,Akasa Air,,,,JED,2025-09-23T22:25:00.000,,,2025-09-23T19:50:00.000,BOM,2025-09-23T19:50:00.000,QP559
scheduled,departure,AI,Air India,,,,NAG,2025-09-23T21:30:00.000,,,2025-09-23T19:55:00.000,BOM,2025-09-23T19:55:00.000,AI2583
scheduled,departure,AI,Air India,,,,BLR,2025-09-23T22:05:00.000,,,2025-09-23T19:55:00.000,BOM,2025-09-23T19:55:00.000,AI2865
scheduled,departure,AI,Air India,,,,HYD,2025-09-23T21:40:00.000,,,2025-09-23T19:55:00.000,BOM,2025-09-23T19:55:00.000,AI2875
scheduled,departure,QP,Akasa Air,,,,JED,2025-09-23T22:30:00.000,,,2025-09-23T19:55:00.000,BOM,2025-09-23T19:55:00.000,QP561
scheduled,departure,AI,Air India,,,,DEL,2025-09-23T22:15:00.000,,,2025-09-23T20:00:00.000,BOM,2025-09-23T20:00:00.000,AI2940
scheduled,departure,VS,Virgin Atlantic,,,,IXC,2025-09-23T22:15:00.000,,,2025-09-23T20:00:00.000,BOM,2025-09-23T20:00:00.000,VS8571
scheduled,departure,6E,IndiGo,,,,IXC,2025-09-23T22:15:00.000,,,2025-09-23T20:00:00.000,BOM,2025-09-23T20:00:00.000,6E5233
scheduled,departure,BA,British Airways,,,,DEL,2025-09-23T22:15:00.000,,,2025-09-23T20:00:00.000,BOM,2025-09-23T20:00:00.000,BA8778
scheduled,departure,JL,Jet Linx Aviation,,,,DEL,2025-09-23T22:15:00.000,,,2025-09-23T20:00:00.000,BOM,2025-09-23T20:00:00.000,JL9002
scheduled,departure,QF,Qantas,,,,DEL,2025-09-23T22:15:00.000,,,2025-09-23T20:00:00.000,BOM,2025-09-23T20:00:00.000,QF5290
scheduled,departure,VS,Virgin Atlantic,,,,DEL,2025-09-23T22:15:00.000,,,2025-09-23T20:00:00.000,BOM,2025-09-23T20:00:00.000,VS8537
scheduled,departure,6E,IndiGo,,,,DEL,2025-09-23T22:15:00.000,,,2025-09-23T20:00:00.000,BOM,2025-09-23T20:00:00.000,6E6049
scheduled,departure,AI,Air India,,,,DOH,2025-09-23T21:15:00.000,,,,BOM,2025-09-23T20:05:00.000,AI2289
scheduled,departure,SG,SpiceJet,,,,CCU,2025-09-23T23:00:00.000,,,2025-09-23T19:55:00.000,BOM,2025-09-23T20:10:00.000,SG719
scheduled,departure,VS,Virgin Atlantic,,,,BBI,2025-09-23T22:40:00.000,,,,BOM,2025-09-23T20:15:00.000,VS8484
scheduled,departure,6E,IndiGo,,,,BBI,2025-09-23T22:40:00.000,,,,BOM,2025-09-23T20:15:00.000,6E416
scheduled,departure,VS,Virgin Atlantic,,,,CCU,2025-09-23T23:10:00.000,,,,BOM,2025-09-23T20:15:00.000,VS8513
scheduled,departure,6E,IndiGo,,,,CCU,2025-09-23T23:10:00.000,,,,BOM,2025-09-23T20:15:00.000,6E6287
scheduled,departure,VS,Virgin Atlantic,,,,NAG,2025-09-23T21:55:00.000,,,,BOM,2025-09-23T20:20:00.000,VS8234
scheduled,departure,6E,IndiGo,,,,NAG,2025-09-23T21:55:00.000,,,,BOM,2025-09-23T20:20:00.000,6E5147
scheduled,departure,AI,Air India,,,,DXB,2025-09-23T21:55:00.000,,,,BOM,2025-09-23T20:25:00.000,AI983
scheduled,departure,QP,Akasa Air,,,,KWI,2025-09-23T22:00:00.000,,,2025-09-23T20:25:00.000,BOM,2025-09-23T20:25:00.000,QP571
scheduled,departure,AI,Air India,,,,AMD,2025-09-23T21:40:00.000,,,,BOM,2025-09-23T20:30:00.000,AI2585
scheduled,departure,VS,Virgin Atlantic,,,,BHO,2025-09-23T22:05:00.000,,,,BOM,2025-09-23T20:30:00.000,VS8489
scheduled,departure,6E,IndiGo,,,,BHO,2025-09-23T22:05:00.000,,,,BOM,2025-09-23T20:30:00.000,6E397
scheduled,departure,VS,Virgin Atlantic,,,,GAU,2025-09-23T23:40:00.000,,,,BOM,2025-09-23T20:30:00.000,VS8542
scheduled,departure,6E,IndiGo,,,,GAU,2025-09-23T23:40:00.000,,,,BOM,2025-09-23T20:30:00.000,6E843
scheduled,departure,AI,Air India,,,,DMM,2025-09-23T22:25:00.000,,,,BOM,2025-09-23T20:40:00.000,AI935
scheduled,departure,AI,Air India,,,,CMB,2025-09-23T23:10:00.000,,,,BOM,2025-09-23T20:40:00.000,AI6224
scheduled,departure,HM,Air Seychelles,,,,CMB,2025-09-23T23:10:00.000,,,,BOM,2025-09-23T20:40:00.000,HM6247
scheduled,departure,UL,SriLankan Airlines,,,,CMB,2025-09-23T23:10:00.000,,,,BOM,2025-09-23T20:40:00.000,UL144
scheduled,departure,AF,Air France,,,,BLR,2025-09-23T22:45:00.000,,,,BOM,2025-09-23T20:45:00.000,AF6462
scheduled,departure,JL,Jet Linx Aviation,,,,BLR,2025-09-23T22:45:00.000,,,,BOM,2025-09-23T20:45:00.000,JL9772
scheduled,departure,KL,KLM,,,,BLR,2025-09-23T22:45:00.000,,,,BOM,2025-09-23T20:45:00.000,KL4759
scheduled,departure,QF,Qantas,,,,BLR,2025-09-23T22:45:00.000,,,,BOM,2025-09-23T20:45:00.000,QF5078
scheduled,departure,VS,Virgin Atlantic,,,,BLR,2025-09-23T22:45:00.000,,,,BOM,2025-09-23T20:45:00.000,VS8498
scheduled,departure,6E,IndiGo,,,,BLR,2025-09-23T22:45:00.000,,,,BOM,2025-09-23T20:45:00.000,6E5252
scheduled,departure,AI,Air India,,,,GOI,2025-09-23T22:05:00.000,,,,BOM,2025-09-23T20:45:00.000,AI2505
scheduled,departure,LX,SWISS,,,,DEL,2025-09-23T23:10:00.000,,,,BOM,2025-09-23T20:50:00.000,LX9855
scheduled,departure,AI,Air India,,,,DEL,2025-09-23T23:10:00.000,,,,BOM,2025-09-23T20:50:00.000,AI2988
scheduled,departure,VS,Virgin Atlantic,,,,IDR,2025-09-23T22:10:00.000,,,2025-09-23T20:40:00.000,BOM,2025-09-23T20:50:00.000,VS8563
scheduled,departure,6E,IndiGo,,,,IDR,2025-09-23T22:10:00.000,,,2025-09-23T20:40:00.000,BOM,2025-09-23T20:50:00.000,6E5136
scheduled,departure,VS,Virgin Atlantic,,,,JAI,2025-09-23T22:45:00.000,,,2025-09-23T20:55:00.000,BOM,2025-09-23T21:00:00.000,VS8579
scheduled,departure,6E,IndiGo,,,,JAI,2025-09-23T22:45:00.000,,,2025-09-23T20:55:00.000,BOM,2025-09-23T21:00:00.000,6E287
scheduled,departure,LH,Lufthansa,,,,MAA,2025-09-23T23:10:00.000,,,,BOM,2025-09-23T21:00:00.000,LH5523
scheduled,departure,AI,Air India,,,,MAA,2025-09-23T23:10:00.000,,,,BOM,2025-09-23T21:00:00.000,AI2827
scheduled,departure,AI,Air India,,,,JAI,2025-09-23T23:10:00.000,,,,BOM,2025-09-23T21:10:00.000,AI2565
scheduled,departure,QP,Akasa Air,,,,AMD,2025-09-23T22:40:00.000,,,2025-09-23T21:10:00.000,BOM,2025-09-23T21:10:00.000,QP1528
scheduled,departure,VS,Virgin Atlantic,,,,GOI,2025-09-23T22:25:00.000,,,2025-09-23T21:05:00.000,BOM,2025-09-23T21:10:00.000,VS8244
scheduled,departure,6E,IndiGo,,,,GOI,2025-09-23T22:25:00.000,,,2025-09-23T21:05:00.000,BOM,2025-09-23T21:10:00.000,6E5137
scheduled,departure,JL,Jet Linx Aviation,,,,DEL,2025-09-23T23:30:00.000,,,,BOM,2025-09-23T21:15:00.000,JL9278
scheduled,departure,QF,Qantas,,,,DEL,2025-09-23T23:30:00.000,,,,BOM,2025-09-23T21:15:00.000,QF5266
scheduled,departure,VS,Virgin Atlantic,,,,DEL,2025-09-23T23:30:00.000,,,,BOM,2025-09-23T21:15:00.000,VS8521
scheduled,departure,6E,IndiGo,,,,DEL,2025-09-23T23:30:00.000,,,,BOM,2025-09-23T21:15:00.000,6E102
scheduled,departure,AI,Air India,,,,AUH,2025-09-23T23:15:00.000,,,,BOM,2025-09-23T21:30:00.000,AI945
scheduled,departure,LH,Lufthansa,,,,BLR,2025-09-23T23:35:00.000,,,,BOM,2025-09-23T21:30:00.000,LH5266
scheduled,departure,AI,Air India,,,,BLR,2025-09-23T23:35:00.000,,,,BOM,2025-09-23T21:30:00.000,AI2401
scheduled,departure,AI,Air India,,,,MCT,2025-09-23T22:40:00.000,,,,BOM,2025-09-23T21:35:00.000,AI9141
scheduled,departure,IX,Air India Express,,,,MCT,2025-09-23T22:40:00.000,,,,BOM,2025-09-23T21:35:00.000,IX235
scheduled,departure,VS,Virgin Atlantic,,,,HYD,2025-09-23T23:20:00.000,,,,BOM,2025-09-23T21:40:00.000,VS8555
scheduled,departure,6E,IndiGo,,,,HYD,2025-09-23T23:20:00.000,,,,BOM,2025-09-23T21:40:00.000,6E6274
scheduled,departure,AI,Air India,,,,LKO,2025-09-23T23:55:00.000,,,,BOM,2025-09-23T21:40:00.000,AI9753
scheduled,departure,IX,Air India Express,,,,LKO,2025-09-23T23:55:00.000,,,,BOM,2025-09-23T21:40:00.000,IX1219
scheduled,departure,6E,IndiGo,,,,MCT,2025-09-23T22:55:00.000,,5.0,2025-09-23T21:45:00.000,BOM,2025-09-23T21:40:00.000,6E1267
scheduled,departure,GF,Gulf Air,,,,BAH,2025-09-23T23:00:00.000,,,2025-09-23T21:45:00.000,BOM,2025-09-23T21:45:00.000,GF65
scheduled,departure,6E,IndiGo,,,,BAH,2025-09-23T22:45:00.000,,,,BOM,2025-09-23T21:45:00.000,6E1201
scheduled,departure,VS,Virgin Atlantic,,,,AMD,2025-09-23T23:05:00.000,,,,BOM,2025-09-23T21:45:00.000,VS8481
scheduled,departure,6E,IndiGo,,,,AMD,2025-09-23T23:05:00.000,,,,BOM,2025-09-23T21:45:00.000,6E5283
scheduled,departure,AI,Air India,,,,CCU,2025-09-24T00:50:00.000,,,,BOM,2025-09-23T21:50:00.000,AI675
scheduled,departure,QR,Qatar Airways,,,,DOH,2025-09-23T22:50:00.000,,,,BOM,2025-09-23T21:50:00.000,QR4773
scheduled,departure,6E,IndiGo,,,,DOH,2025-09-23T22:50:00.000,,,,BOM,2025-09-23T21:50:00.000,6E1341
scheduled,departure,YG,YTO Cargo Airlines,,,,NNG,2025-09-24T05:20:00.000,,,,BOM,2025-09-23T21:50:00.000,YG9150
scheduled,departure,LH,Lufthansa,,,,DEL,2025-09-24T00:15:00.000,,,,BOM,2025-09-23T21:55:00.000,LH5260
scheduled,departure,AI,Air India,,,,DEL,2025-09-24T00:15:00.000,,,,BOM,2025-09-23T21:55:00.000,AI2950
scheduled,departure,G9,Air Arabia,,,,SHJ,2025-09-23T23:25:00.000,,,,BOM,2025-09-23T21:55:00.000,G9402
scheduled,departure,QP,Akasa Air,,,,BLR,2025-09-24T00:05:00.000,,,,BOM,2025-09-23T22:00:00.000,QP1367
scheduled,departure,BA,British Airways,,,,MAA,2025-09-24T00:05:00.000,,,,BOM,2025-09-23T22:00:00.000,BA8792
scheduled,departure,VS,Virgin Atlantic,,,,MAA,2025-09-24T00:05:00.000,,,,BOM,2025-09-23T22:00:00.000,VS8593
scheduled,departure,6E,IndiGo,,,,MAA,2025-09-24T00:05:00.000,,,,BOM,2025-09-23T22:00:00.000,6E5291
scheduled,departure,JL,Jet Linx Aviation,,,,BLR,2025-09-24T00:05:00.000,,,,BOM,2025-09-23T22:00:00.000,JL9774
scheduled,departure,QF,Qantas,,,,BLR,2025-09-24T00:05:00.000,,,,BOM,2025-09-23T22:00:00.000,QF5070
scheduled,departure,VS,Virgin Atlantic,,,,BLR,2025-09-24T00:05:00.000,,,,BOM,2025-09-23T22:00:00.000,VS8504
scheduled,departure,6E,IndiGo,,,,BLR,2025-09-24T00:05:00.000,,,,BOM,2025-09-23T22:00:00.000,6E5388
scheduled,departure,LH,Lufthansa,,,,HYD,2025-09-23T23:55:00.000,,,,BOM,2025-09-23T22:15:00.000,LH5521
scheduled,departure,AI,Air India,,,,HYD,2025-09-23T23:55:00.000,,,,BOM,2025-09-23T22:15:00.000,AI2869
scheduled,departure,VS,Virgin Atlantic,,,,GOI,2025-09-23T23:30:00.000,,,,BOM,2025-09-23T22:15:00.000,VS8544
scheduled,departure,6E,IndiGo,,,,GOI,2025-09-23T23:30:00.000,,,,BOM,2025-09-23T22:15:00.000,6E5106
scheduled,departure,VS,Virgin Atlantic,,,,NAG,2025-09-23T23:55:00.000,,,,BOM,2025-09-23T22:20:00.000,VS8597
scheduled,departure,6E,IndiGo,,,,NAG,2025-09-23T23:55:00.000,,,,BOM,2025-09-23T22:20:00.000,6E278
scheduled,departure,EK,Emirates,,,,DXB,2025-09-24T00:05:00.000,,,2025-09-23T22:25:00.000,BOM,2025-09-23T22:25:00.000,EK509
scheduled,departure,6E,IndiGo,,,,RKT,2025-09-23T23:50:00.000,,,,BOM,2025-09-23T22:25:00.000,6E1491
cancelled,departure,AA,American Airlines,,,,HKG,2025-09-24T07:00:00.000,,,,BOM,2025-09-23T22:30:00.000,AA8888
cancelled,departure,JL,Jet Linx Aviation,,,,HKG,2025-09-24T07:00:00.000,,,,BOM,2025-09-23T22:30:00.000,JL7902
cancelled,departure,OM,Miat - Mongolian Airlines,,,,HKG,2025-09-24T07:00:00.000,,,,BOM,2025-09-23T22:30:00.000,OM5642
cancelled,departure,CX,Cathay Pacific,,,,HKG,2025-09-24T07:00:00.000,,,,BOM,2025-09-23T22:30:00.000,CX696
scheduled,departure,JL,Jet Linx Aviation,,,,DEL,2025-09-24T00:45:00.000,,,,BOM,2025-09-23T22:30:00.000,JL9280
scheduled,departure,KL,KLM,,,,DEL,2025-09-24T00:45:00.000,,,,BOM,2025-09-23T22:30:00.000,KL3663
scheduled,departure,QF,Qantas,,,,DEL,2025-09-24T00:45:00.000,,,,BOM,2025-09-23T22:30:00.000,QF5276
scheduled,departure,VS,Virgin Atlantic,,,,DEL,2025-09-24T00:45:00.000,,,,BOM,2025-09-23T22:30:00.000,VS8525
scheduled,departure,6E,IndiGo,,,,DEL,2025-09-24T00:45:00.000,,,,BOM,2025-09-23T22:30:00.000,6E651
cancelled,departure,SG,SpiceJet,,,,DEL,2025-09-24T00:45:00.000,,,,BOM,2025-09-23T22:35:00.000,SG710
scheduled,departure,6E,IndiGo,,,,DMM,2025-09-23T23:45:00.000,,,,BOM,2025-09-23T22:35:00.000,6E81
scheduled,departure,UL,SriLankan Airlines,,,,AMD,2025-09-24T00:05:00.000,,,,BOM,2025-09-23T22:45:00.000,UL3640
scheduled,departure,AI,Air India,,,,AMD,2025-09-24T00:05:00.000,,,,BOM,2025-09-23T22:45:00.000,AI2919
scheduled,departure,LH,Lufthansa,,,,DEL,2025-09-24T01:00:00.000,,,,BOM,2025-09-23T22:50:00.000,LH5264
scheduled,departure,AI,Air India,,,,DEL,2025-09-24T01:00:00.000,,,,BOM,2025-09-23T22:50:00.000,AI2986
scheduled,departure,EY,Etihad Airways,,,,AUH,2025-09-24T00:30:00.000,,18.0,2025-09-23T23:08:00.000,BOM,2025-09-23T22:50:00.000,EY205
scheduled,departure,SQ,Singapore Airlines,,,,MAA,2025-09-24T00:55:00.000,,,,BOM,2025-09-23T22:55:00.000,SQ4889
scheduled,departure,AI,Air India,,,,MAA,2025-09-24T00:55:00.000,,,,BOM,2025-09-23T22:55:00.000,AI639
scheduled,departure,KL,KLM,,,,HYD,2025-09-24T00:35:00.000,,,,BOM,2025-09-23T23:00:00.000,KL4519
scheduled,departure,VS,Virgin Atlantic,,,,HYD,2025-09-24T00:35:00.000,,,,BOM,2025-09-23T23:00:00.000,VS8562
scheduled,departure,6E,IndiGo,,,,HYD,2025-09-24T00:35:00.000,,,,BOM,2025-09-23T23:00:00.000,6E5393
scheduled,departure,VS,Virgin Atlantic,,,,AMD,2025-09-24T00:25:00.000,,,,BOM,2025-09-23T23:00:00.000,VS8477
scheduled,departure,6E,IndiGo,,,,AMD,2025-09-24T00:25:00.000,,,,BOM,2025-09-23T23:00:00.000,6E6352
scheduled,departure,VS,Virgin Atlantic,,,,HAN,2025-09-24T05:25:00.000,,,,BOM,2025-09-23T23:10:00.000,VS5650
scheduled,departure,VN,Vietnam Airlines,,,,HAN,2025-09-24T05:25:00.000,,,,BOM,2025-09-23T23:10:00.000,VN972
scheduled,departure,SG,SpiceJet,,,,DXB,2025-09-24T01:30:00.000,,35.0,2025-09-23T23:50:00.000,BOM,2025-09-23T23:15:00.000,SG13
scheduled,departure,VS,Virgin Atlantic,,,,LKO,2025-09-24T01:25:00.000,,,,BOM,2025-09-23T23:15:00.000,VS8246
scheduled,departure,6E,IndiGo,,,,LKO,2025-09-24T01:25:00.000,,,,BOM,2025-09-23T23:15:00.000,6E677
scheduled,departure,GA,Garuda Indonesia,,,,KUL,2025-09-24T07:25:00.000,,,2025-09-23T23:25:00.000,BOM,2025-09-23T23:25:00.000,GA8878
