status,type,airline.iataCode,airline.name,arrival.actualTime,arrival.delay,arrival.estimatedTime,arrival.iataCode,arrival.scheduledTime,departure.actualTime,departure.delay,departure.estimatedTime,departure.iataCode,departure.scheduledTime,flight.iataNumber,orig_country,dest_country,departure_hour,arrival_hour,departure_delay_flag,arrival_delay_flag,total_delay,flight_type,flight_duration
landed,arrival,AI,Air India,2025-09-23 17:45:00,,2025-09-23 17:46:00,BOM,2025-09-23 18:15:00,2025-09-23 16:36:00,,2025-09-23 16:23:00,IDR,2025-09-23 16:40:00,AI2592,India,India,16,18,False,False,0.0,Domestic,69.0
active,arrival,VS,Virgin Atlantic,,,2025-09-23 18:07:00,BOM,2025-09-23 18:15:00,2025-09-23 16:00:00,26.0,2025-09-23 15:49:00,PAT,2025-09-23 15:35:00,VS9504,India,India,15,18,True,False,26.0,Domestic,
active,arrival,6E,IndiGo,,,2025-09-23 18:07:00,BOM,2025-09-23 18:15:00,2025-09-23 16:00:00,26.0,2025-09-23 15:49:00,PAT,2025-09-23 15:35:00,6E2167,India,India,15,18,True,False,26.0,Domestic,
active,arrival,QP,Akasa Air,,2.0,2025-09-23 18:26:00,BOM,2025-09-23 18:25:00,2025-09-23 16:40:00,31.0,2025-09-23 16:41:00,VNS,2025-09-23 16:10:00,QP1497,India,India,16,18,True,True,33.0,Domestic,
active,arrival,KL,KLM,,,2025-09-23 17:58:00,BOM,2025-09-23 18:30:00,2025-09-23 15:58:00,,2025-09-23 15:48:00,LKO,2025-09-23 16:10:00,KL3683,India,India,16,18,False,False,0.0,Domestic,
active,arrival,VS,Virgin Atlantic,,,2025-09-23 17:58:00,BOM,2025-09-23 18:30:00,2025-09-23 15:58:00,,2025-09-23 15:48:00,LKO,2025-09-23 16:10:00,VS9379,India,India,16,18,False,False,0.0,Domestic,
active,arrival,6E,IndiGo,,,2025-09-23 17:58:00,BOM,2025-09-23 18:30:00,2025-09-23 15:58:00,,2025-09-23 15:48:00,LKO,2025-09-23 16:10:00,6E708,India,India,16,18,False,False,0.0,Domestic,
active,arrival,6E,IndiGo,,,2025-09-23 18:07:00,BOM,2025-09-23 18:30:00,2025-09-23 16:03:00,14.0,,AIP,2025-09-23 15:50:00,6E5932,India,India,15,18,True,False,14.0,Domestic,
active,arrival,QP,Akasa Air,,,2025-09-23 18:08:00,BOM,2025-09-23 18:35:00,2025-09-23 15:31:00,,2025-09-23 15:35:00,HKT,2025-09-23 15:35:00,QP619,Thailand,India,15,18,False,False,0.0,International,
active,arrival,6E,IndiGo,,,2025-09-23 18:12:00,BOM,2025-09-23 18:35:00,2025-09-23 16:25:00,,2025-09-23 16:10:00,IXM,2025-09-23 16:25:00,6E5026,India,India,16,18,False,False,0.0,Domestic,
active,arrival,AI,Air India,,,2025-09-23 18:27:00,BOM,2025-09-23 18:40:00,2025-09-23 16:11:00,12.0,2025-09-23 15:59:00,CMB,2025-09-23 16:00:00,AI275,Sri Lanka,India,16,18,True,False,12.0,International,
active,arrival,AF,Air France,,,2025-09-23 18:16:00,BOM,2025-09-23 18:40:00,2025-09-23 17:03:00,8.0,2025-09-23 16:55:00,NAG,2025-09-23 16:55:00,AF6075,India,India,16,18,True,False,8.0,Domestic,
active,arrival,VS,Virgin Atlantic,,,2025-09-23 18:16:00,BOM,2025-09-23 18:40:00,2025-09-23 17:03:00,8.0,2025-09-23 16:55:00,NAG,2025-09-23 16:55:00,VS9492,India,India,16,18,True,False,8.0,Domestic,
active,arrival,6E,IndiGo,,,2025-09-23 18:16:00,BOM,2025-09-23 18:40:00,2025-09-23 17:03:00,8.0,2025-09-23 16:55:00,NAG,2025-09-23 16:55:00,6E392,India,India,16,18,True,False,8.0,Domestic,
active,arrival,JL,Jet Linx Aviation,,,2025-09-23 18:18:00,BOM,2025-09-23 18:40:00,2025-09-23 17:01:00,11.0,2025-09-23 16:50:00,BLR,2025-09-23 16:50:00,JL5191,India,India,16,18,True,False,11.0,Domestic,
active,arrival,QF,Qantas,,,2025-09-23 18:18:00,BOM,2025-09-23 18:40:00,2025-09-23 17:01:00,11.0,2025-09-23 16:50:00,BLR,2025-09-23 16:50:00,QF5049,India,India,16,18,True,False,11.0,Domestic,
active,arrival,VS,Virgin Atlantic,,,2025-09-23 18:18:00,BOM,2025-09-23 18:40:00,2025-09-23 17:01:00,11.0,2025-09-23 16:50:00,BLR,2025-09-23 16:50:00,VS8334,India,India,16,18,True,False,11.0,Domestic,
active,arrival,6E,IndiGo,,,2025-09-23 18:18:00,BOM,2025-09-23 18:40:00,2025-09-23 17:01:00,11.0,2025-09-23 16:50:00,BLR,2025-09-23 16:50:00,6E5031,India,India,16,18,True,False,11.0,Domestic,
active,arrival,VS,Virgin Atlantic,,,2025-09-23 18:39:00,BOM,2025-09-23 18:45:00,2025-09-23 17:11:00,31.0,2025-09-23 16:50:00,MAA,2025-09-23 16:40:00,VS9452,India,India,16,18,True,False,31.0,Domestic,
active,arrival,6E,IndiGo,,,2025-09-23 18:39:00,BOM,2025-09-23 18:45:00,2025-09-23 17:11:00,31.0,2025-09-23 16:50:00,MAA,2025-09-23 16:40:00,6E5104,India,India,16,18,True,False,31.0,Domestic,
active,arrival,VS,Virgin Atlantic,,,2025-09-23 18:11:00,BOM,2025-09-23 18:45:00,2025-09-23 17:15:00,1.0,2025-09-23 17:15:00,AMD,2025-09-23 17:15:00,VS8274,India,India,17,18,True,False,1.0,Domestic,
active,arrival,6E,IndiGo,,,2025-09-23 18:11:00,BOM,2025-09-23 18:45:00,2025-09-23 17:15:00,1.0,2025-09-23 17:15:00,AMD,2025-09-23 17:15:00,6E5139,India,India,17,18,True,False,1.0,Domestic,
active,arrival,VS,Virgin Atlantic,,,2025-09-23 18:39:00,BOM,2025-09-23 18:55:00,2025-09-23 16:46:00,16.0,2025-09-23 16:29:00,IXR,2025-09-23 16:30:00,VS8331,India,India,16,18,True,False,16.0,Domestic,
active,arrival,6E,IndiGo,,,2025-09-23 18:39:00,BOM,2025-09-23 18:55:00,2025-09-23 16:46:00,16.0,2025-09-23 16:29:00,IXR,2025-09-23 16:30:00,6E298,India,India,16,18,True,False,16.0,Domestic,
active,arrival,AI,Air India,,,2025-09-23 18:39:00,BOM,2025-09-23 19:00:00,2025-09-23 16:23:00,24.0,2025-09-23 15:59:00,CCU,2025-09-23 16:00:00,AI2902,India,India,16,19,True,False,24.0,Domestic,
active,arrival,AI,Air India,,,2025-09-23 18:20:00,BOM,2025-09-23 19:00:00,2025-09-23 16:39:00,9.0,2025-09-23 16:26:00,DEL,2025-09-23 16:30:00,AI2941,India,India,16,19,True,False,9.0,Domestic,
active,arrival,AI,Air India,,,2025-09-23 18:45:00,BOM,2025-09-23 19:00:00,2025-09-23 16:29:00,20.0,2025-09-23 16:08:00,CCU,2025-09-23 16:10:00,AI9885,India,India,16,19,True,False,20.0,Domestic,
active,arrival,IX,Air India Express,,,2025-09-23 18:45:00,BOM,2025-09-23 19:00:00,2025-09-23 16:29:00,20.0,2025-09-23 16:08:00,CCU,2025-09-23 16:10:00,IX2783,India,India,16,19,True,False,20.0,Domestic,
active,arrival,AF,Air France,,,2025-09-23 18:56:00,BOM,2025-09-23 19:05:00,2025-09-23 17:54:00,19.0,2025-09-23 17:26:00,HYD,2025-09-23 17:35:00,AF3325,India,India,17,19,True,False,19.0,Domestic,
active,arrival,KL,KLM,,,2025-09-23 18:56:00,BOM,2025-09-23 19:05:00,2025-09-23 17:54:00,19.0,2025-09-23 17:26:00,HYD,2025-09-23 17:35:00,KL3695,India,India,17,19,True,False,19.0,Domestic,
active,arrival,VS,Virgin Atlantic,,,2025-09-23 18:56:00,BOM,2025-09-23 19:05:00,2025-09-23 17:54:00,19.0,2025-09-23 17:26:00,HYD,2025-09-23 17:35:00,VS9128,India,India,17,19,True,False,19.0,Domestic,
active,arrival,6E,IndiGo,,,2025-09-23 18:56:00,BOM,2025-09-23 19:05:00,2025-09-23 17:54:00,19.0,2025-09-23 17:26:00,HYD,2025-09-23 17:35:00,6E5259,India,India,17,19,True,False,19.0,Domestic,
active,arrival,ET,Ethiopian Airlines,,,2025-09-23 18:26:00,BOM,2025-09-23 19:10:00,2025-09-23 17:33:00,4.0,2025-09-23 17:23:00,GOI,2025-09-23 17:30:00,ET1752,India,India,17,19,True,False,4.0,Domestic,
active,arrival,LH,Lufthansa,,,2025-09-23 18:26:00,BOM,2025-09-23 19:10:00,2025-09-23 17:33:00,4.0,2025-09-23 17:23:00,GOI,2025-09-23 17:30:00,LH5303,India,India,17,19,True,False,4.0,Domestic,
active,arrival,LX,SWISS,,,2025-09-23 18:26:00,BOM,2025-09-23 19:10:00,2025-09-23 17:33:00,4.0,2025-09-23 17:23:00,GOI,2025-09-23 17:30:00,LX9875,India,India,17,19,True,False,4.0,Domestic,
active,arrival,SQ,Singapore Airlines,,,2025-09-23 18:26:00,BOM,2025-09-23 19:10:00,2025-09-23 17:33:00,4.0,2025-09-23 17:23:00,GOI,2025-09-23 17:30:00,SQ4887,India,India,17,19,True,False,4.0,Domestic,
active,arrival,MS,EgyptAir,,,2025-09-23 18:26:00,BOM,2025-09-23 19:10:00,2025-09-23 17:33:00,4.0,2025-09-23 17:23:00,GOI,2025-09-23 17:30:00,MS9568,India,India,17,19,True,False,4.0,Domestic,
active,arrival,AI,Air India,,,2025-09-23 18:26:00,BOM,2025-09-23 19:10:00,2025-09-23 17:33:00,4.0,2025-09-23 17:23:00,GOI,2025-09-23 17:30:00,AI2746,India,India,17,19,True,False,4.0,Domestic,
scheduled,arrival,AF,Air France,,,,BOM,2025-09-23 19:10:00,,,2025-09-23 16:20:00,CCU,2025-09-23 16:20:00,AF3354,India,India,16,19,False,False,0.0,Domestic,
scheduled,arrival,KL,KLM,,,,BOM,2025-09-23 19:10:00,,,2025-09-23 16:20:00,CCU,2025-09-23 16:20:00,KL4717,India,India,16,19,False,False,0.0,Domestic,
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,2025-09-23 19:10:00,,,2025-09-23 16:20:00,CCU,2025-09-23 16:20:00,VS8632,India,India,16,19,False,False,0.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 19:10:00,,,2025-09-23 16:20:00,CCU,2025-09-23 16:20:00,6E6206,India,India,16,19,False,False,0.0,Domestic,
active,arrival,AF,Air France,,,2025-09-23 18:52:00,BOM,2025-09-23 19:15:00,2025-09-23 16:57:00,7.0,2025-09-23 16:40:00,IXC,2025-09-23 16:50:00,AF3352,India,India,16,19,True,False,7.0,Domestic,
active,arrival,VS,Virgin Atlantic,,,2025-09-23 18:52:00,BOM,2025-09-23 19:15:00,2025-09-23 16:57:00,7.0,2025-09-23 16:40:00,IXC,2025-09-23 16:50:00,VS9206,India,India,16,19,True,False,7.0,Domestic,
active,arrival,6E,IndiGo,,,2025-09-23 18:52:00,BOM,2025-09-23 19:15:00,2025-09-23 16:57:00,7.0,2025-09-23 16:40:00,IXC,2025-09-23 16:50:00,6E5234,India,India,16,19,True,False,7.0,Domestic,
active,arrival,JL,Jet Linx Aviation,,,2025-09-23 18:43:00,BOM,2025-09-23 19:20:00,2025-09-23 17:06:00,6.0,2025-09-23 16:50:00,DEL,2025-09-23 17:00:00,JL9271,India,India,17,19,True,False,6.0,Domestic,
active,arrival,QF,Qantas,,,2025-09-23 18:43:00,BOM,2025-09-23 19:20:00,2025-09-23 17:06:00,6.0,2025-09-23 16:50:00,DEL,2025-09-23 17:00:00,QF5297,India,India,17,19,True,False,6.0,Domestic,
active,arrival,VS,Virgin Atlantic,,,2025-09-23 18:43:00,BOM,2025-09-23 19:20:00,2025-09-23 17:06:00,6.0,2025-09-23 16:50:00,DEL,2025-09-23 17:00:00,VS8729,India,India,17,19,True,False,6.0,Domestic,
active,arrival,6E,IndiGo,,,2025-09-23 18:43:00,BOM,2025-09-23 19:20:00,2025-09-23 17:06:00,6.0,2025-09-23 16:50:00,DEL,2025-09-23 17:00:00,6E864,India,India,17,19,True,False,6.0,Domestic,
active,arrival,EY,Etihad Airways,,,2025-09-23 19:13:00,BOM,2025-09-23 19:30:00,2025-09-23 15:07:00,27.0,2025-09-23 14:58:00,AUH,2025-09-23 14:40:00,EY204,United Arab Emirates,India,14,19,True,False,27.0,International,
active,arrival,AI,Air India,,,2025-09-23 19:00:00,BOM,2025-09-23 19:30:00,2025-09-23 17:23:00,24.0,2025-09-23 16:58:00,DEL,2025-09-23 17:00:00,AI9484,India,India,17,19,True,False,24.0,Domestic,
active,arrival,IX,Air India Express,,,2025-09-23 19:00:00,BOM,2025-09-23 19:30:00,2025-09-23 17:23:00,24.0,2025-09-23 16:58:00,DEL,2025-09-23 17:00:00,IX1163,India,India,17,19,True,False,24.0,Domestic,
active,arrival,EY,Etihad Airways,,,2025-09-23 19:22:00,BOM,2025-09-23 19:35:00,2025-09-23 15:04:00,15.0,2025-09-23 15:05:00,AUH,2025-09-23 14:50:00,EY1014,United Arab Emirates,India,14,19,True,False,15.0,International,
active,arrival,QP,Akasa Air,,,2025-09-23 19:22:00,BOM,2025-09-23 19:35:00,2025-09-23 15:04:00,15.0,2025-09-23 15:05:00,AUH,2025-09-23 14:50:00,QP585,United Arab Emirates,India,14,19,True,False,15.0,International,
scheduled,arrival,SQ,Singapore Airlines,,,,BOM,2025-09-23 19:40:00,,20.0,2025-09-23 17:55:00,BLR,2025-09-23 17:35:00,SQ4874,India,India,17,19,True,False,20.0,Domestic,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-23 19:40:00,,20.0,2025-09-23 17:55:00,BLR,2025-09-23 17:35:00,AI2854,India,India,17,19,True,False,20.0,Domestic,
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,2025-09-23 19:45:00,,5.0,2025-09-23 18:05:00,IXE,2025-09-23 18:00:00,VS9236,India,India,18,19,True,False,5.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 19:45:00,,5.0,2025-09-23 18:05:00,IXE,2025-09-23 18:00:00,6E6523,India,India,18,19,True,False,5.0,Domestic,
scheduled,arrival,QP,Akasa Air,,,,BOM,2025-09-23 19:50:00,,3.0,2025-09-23 17:43:00,LKO,2025-09-23 17:40:00,QP1525,India,India,17,19,True,False,3.0,Domestic,
active,arrival,AI,Air India,,,2025-09-23 19:36:00,BOM,2025-09-23 19:50:00,2025-09-23 17:26:00,11.0,2025-09-23 17:14:00,CMB,2025-09-23 17:15:00,AI6223,Sri Lanka,India,17,19,True,False,11.0,International,
active,arrival,HM,Air Seychelles,,,2025-09-23 19:36:00,BOM,2025-09-23 19:50:00,2025-09-23 17:26:00,11.0,2025-09-23 17:14:00,CMB,2025-09-23 17:15:00,HM6246,Sri Lanka,India,17,19,True,False,11.0,International,
active,arrival,UL,SriLankan Airlines,,,2025-09-23 19:36:00,BOM,2025-09-23 19:50:00,2025-09-23 17:26:00,11.0,2025-09-23 17:14:00,CMB,2025-09-23 17:15:00,UL143,Sri Lanka,India,17,19,True,False,11.0,International,
scheduled,arrival,JL,Jet Linx Aviation,,,,BOM,2025-09-23 20:00:00,,,2025-09-23 18:10:00,BLR,2025-09-23 18:10:00,JL9765,India,India,18,20,False,False,0.0,Domestic,
scheduled,arrival,KL,KLM,,,,BOM,2025-09-23 20:00:00,,,2025-09-23 18:10:00,BLR,2025-09-23 18:10:00,KL3675,India,India,18,20,False,False,0.0,Domestic,
scheduled,arrival,QF,Qantas,,,,BOM,2025-09-23 20:00:00,,,2025-09-23 18:10:00,BLR,2025-09-23 18:10:00,QF5073,India,India,18,20,False,False,0.0,Domestic,
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,2025-09-23 20:00:00,,,2025-09-23 18:10:00,BLR,2025-09-23 18:10:00,VS8342,India,India,18,20,False,False,0.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 20:00:00,,,2025-09-23 18:10:00,BLR,2025-09-23 18:10:00,6E5255,India,India,18,20,False,False,0.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 20:10:00,,30.0,2025-09-23 18:30:00,JRG,2025-09-23 18:00:00,6E6279,,India,18,20,True,False,30.0,International,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 20:10:00,,55.0,2025-09-23 18:45:00,GOP,2025-09-23 17:50:00,6E6951,India,India,17,20,True,False,55.0,Domestic,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-23 20:15:00,,,2025-09-23 17:47:00,DEL,2025-09-23 17:55:00,AI2955,India,India,17,20,False,False,0.0,Domestic,
scheduled,arrival,AF,Air France,,,,BOM,2025-09-23 20:15:00,,,,GOI,2025-09-23 19:05:00,AF3769,India,India,19,20,False,False,0.0,Domestic,
scheduled,arrival,BA,British Airways,,,,BOM,2025-09-23 20:15:00,,,,GOI,2025-09-23 19:05:00,BA8018,India,India,19,20,False,False,0.0,Domestic,
scheduled,arrival,MH,Malaysia Airlines,,,,BOM,2025-09-23 20:15:00,,,,GOI,2025-09-23 19:05:00,MH5275,India,India,19,20,False,False,0.0,Domestic,
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,2025-09-23 20:15:00,,,,GOI,2025-09-23 19:05:00,VS9026,India,India,19,20,False,False,0.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 20:15:00,,,,GOI,2025-09-23 19:05:00,6E328,India,India,19,20,False,False,0.0,Domestic,
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,2025-09-23 20:15:00,,,2025-09-23 18:20:00,RPR,2025-09-23 18:20:00,VS9535,India,India,18,20,False,False,0.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 20:15:00,,,2025-09-23 18:20:00,RPR,2025-09-23 18:20:00,6E5191,India,India,18,20,False,False,0.0,Domestic,
active,arrival,SG,SpiceJet,,,2025-09-23 19:41:00,BOM,2025-09-23 20:20:00,2025-09-23 17:54:00,,2025-09-23 17:45:00,VNS,2025-09-23 18:00:00,SG716,India,India,18,20,False,False,0.0,Domestic,
scheduled,arrival,JL,Jet Linx Aviation,,,,BOM,2025-09-23 20:20:00,,15.0,2025-09-23 18:15:00,DEL,2025-09-23 18:00:00,JL9078,India,India,18,20,True,False,15.0,Domestic,
scheduled,arrival,QF,Qantas,,,,BOM,2025-09-23 20:20:00,,15.0,2025-09-23 18:15:00,DEL,2025-09-23 18:00:00,QF5275,India,India,18,20,True,False,15.0,Domestic,
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,2025-09-23 20:20:00,,15.0,2025-09-23 18:15:00,DEL,2025-09-23 18:00:00,VS8731,India,India,18,20,True,False,15.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 20:20:00,,15.0,2025-09-23 18:15:00,DEL,2025-09-23 18:00:00,6E6706,India,India,18,20,True,False,15.0,Domestic,
active,arrival,LX,SWISS,,,2025-09-23 20:02:00,BOM,2025-09-23 20:25:00,2025-09-23 17:46:00,17.0,2025-09-23 17:27:00,CCU,2025-09-23 17:30:00,LX9871,India,India,17,20,True,False,17.0,Domestic,
active,arrival,SQ,Singapore Airlines,,,2025-09-23 20:02:00,BOM,2025-09-23 20:25:00,2025-09-23 17:46:00,17.0,2025-09-23 17:27:00,CCU,2025-09-23 17:30:00,SQ4854,India,India,17,20,True,False,17.0,Domestic,
active,arrival,AI,Air India,,,2025-09-23 20:02:00,BOM,2025-09-23 20:25:00,2025-09-23 17:46:00,17.0,2025-09-23 17:27:00,CCU,2025-09-23 17:30:00,AI2774,India,India,17,20,True,False,17.0,Domestic,
active,arrival,VS,Virgin Atlantic,,,2025-09-23 19:51:00,BOM,2025-09-23 20:25:00,2025-09-23 17:05:00,5.0,2025-09-23 16:52:00,GAU,2025-09-23 17:00:00,VS8976,India,India,17,20,True,False,5.0,Domestic,
active,arrival,6E,IndiGo,,,2025-09-23 19:51:00,BOM,2025-09-23 20:25:00,2025-09-23 17:05:00,5.0,2025-09-23 16:52:00,GAU,2025-09-23 17:00:00,6E6342,India,India,17,20,True,False,5.0,Domestic,
scheduled,arrival,AF,Air France,,,,BOM,2025-09-23 20:30:00,,,,MAA,2025-09-23 18:20:00,AF3334,India,India,18,20,False,False,0.0,Domestic,
scheduled,arrival,KL,KLM,,,,BOM,2025-09-23 20:30:00,,,,MAA,2025-09-23 18:20:00,KL3811,India,India,18,20,False,False,0.0,Domestic,
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,2025-09-23 20:30:00,,,,MAA,2025-09-23 18:20:00,VS9467,India,India,18,20,False,False,0.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 20:30:00,,,,MAA,2025-09-23 18:20:00,6E5367,India,India,18,20,False,False,0.0,Domestic,
active,arrival,6E,IndiGo,,,2025-09-23 20:00:00,BOM,2025-09-23 20:40:00,2025-09-23 15:56:00,6.0,,CGK,2025-09-23 15:50:00,6E1602,Indonesia,India,15,20,True,False,6.0,International,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-23 20:45:00,,,2025-09-23 17:47:00,IXC,2025-09-23 17:50:00,AI2660,India,India,17,20,False,False,0.0,Domestic,
scheduled,arrival,EK,Emirates,,,,BOM,2025-09-23 20:45:00,,5.0,2025-09-23 16:05:00,DXB,2025-09-23 16:00:00,EK508,United Arab Emirates,India,16,20,True,False,5.0,International,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-23 20:50:00,,,,JAI,2025-09-23 18:45:00,AI9719,India,India,18,20,False,False,0.0,Domestic,
scheduled,arrival,IX,Air India Express,,,,BOM,2025-09-23 20:50:00,,,,JAI,2025-09-23 18:45:00,IX1219,India,India,18,20,False,False,0.0,Domestic,
scheduled,arrival,AF,Air France,,,,BOM,2025-09-23 20:55:00,,,,JAI,2025-09-23 19:05:00,AF6082,India,India,19,20,False,False,0.0,Domestic,
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,2025-09-23 20:55:00,,,,JAI,2025-09-23 19:05:00,VS9292,India,India,19,20,False,False,0.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 20:55:00,,,,JAI,2025-09-23 19:05:00,6E5324,India,India,19,20,False,False,0.0,Domestic,
scheduled,arrival,AF,Air France,,,,BOM,2025-09-23 20:55:00,,5.0,2025-09-23 19:30:00,HYD,2025-09-23 19:25:00,AF3349,India,India,19,20,True,False,5.0,Domestic,
scheduled,arrival,BA,British Airways,,,,BOM,2025-09-23 20:55:00,,5.0,2025-09-23 19:30:00,HYD,2025-09-23 19:25:00,BA8784,India,India,19,20,True,False,5.0,Domestic,
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,2025-09-23 20:55:00,,5.0,2025-09-23 19:30:00,HYD,2025-09-23 19:25:00,VS9115,India,India,19,20,True,False,5.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 20:55:00,,5.0,2025-09-23 19:30:00,HYD,2025-09-23 19:25:00,6E6273,India,India,19,20,True,False,5.0,Domestic,
active,arrival,GF,Gulf Air,,,2025-09-23 20:26:00,BOM,2025-09-23 20:55:00,2025-09-23 14:32:00,2.0,2025-09-23 14:21:00,BAH,2025-09-23 14:30:00,GF64,Bahrain,India,14,20,True,False,2.0,International,
cancelled,arrival,SG,SpiceJet,,,,BOM,2025-09-23 20:55:00,,,,DEL,2025-09-23 18:25:00,SG709,India,India,18,20,False,False,0.0,Domestic,
scheduled,arrival,LX,SWISS,,,,BOM,2025-09-23 21:00:00,,,2025-09-23 18:45:00,BLR,2025-09-23 18:45:00,LX9869,India,India,18,21,False,False,0.0,Domestic,
scheduled,arrival,SQ,Singapore Airlines,,,,BOM,2025-09-23 21:00:00,,,2025-09-23 18:45:00,BLR,2025-09-23 18:45:00,SQ4964,India,India,18,21,False,False,0.0,Domestic,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-23 21:00:00,,,2025-09-23 18:45:00,BLR,2025-09-23 18:45:00,AI2610,India,India,18,21,False,False,0.0,Domestic,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-23 21:05:00,,,,VGA,2025-09-23 19:10:00,AI599,India,India,19,21,False,False,0.0,Domestic,
active,arrival,QP,Akasa Air,,,2025-09-23 20:40:00,BOM,2025-09-23 21:05:00,2025-09-23 17:52:00,13.0,2025-09-23 17:40:00,GAU,2025-09-23 17:40:00,QP1504,India,India,17,21,True,False,13.0,Domestic,
scheduled,arrival,AF,Air France,,,,BOM,2025-09-23 21:05:00,,,2025-09-23 19:15:00,BLR,2025-09-23 19:15:00,AF3784,India,India,19,21,False,False,0.0,Domestic,
scheduled,arrival,BA,British Airways,,,,BOM,2025-09-23 21:05:00,,,2025-09-23 19:15:00,BLR,2025-09-23 19:15:00,BA8772,India,India,19,21,False,False,0.0,Domestic,
scheduled,arrival,JL,Jet Linx Aviation,,,,BOM,2025-09-23 21:05:00,,,2025-09-23 19:15:00,BLR,2025-09-23 19:15:00,JL9767,India,India,19,21,False,False,0.0,Domestic,
scheduled,arrival,KL,KLM,,,,BOM,2025-09-23 21:05:00,,,2025-09-23 19:15:00,BLR,2025-09-23 19:15:00,KL4763,India,India,19,21,False,False,0.0,Domestic,
scheduled,arrival,QF,Qantas,,,,BOM,2025-09-23 21:05:00,,,2025-09-23 19:15:00,BLR,2025-09-23 19:15:00,QF5075,India,India,19,21,False,False,0.0,Domestic,
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,2025-09-23 21:05:00,,,2025-09-23 19:15:00,BLR,2025-09-23 19:15:00,VS8347,India,India,19,21,False,False,0.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 21:05:00,,,2025-09-23 19:15:00,BLR,2025-09-23 19:15:00,6E5376,India,India,19,21,False,False,0.0,Domestic,
scheduled,arrival,G9,Air Arabia,,,,BOM,2025-09-23 21:15:00,,,2025-09-23 16:35:00,SHJ,2025-09-23 16:35:00,G9401,United Arab Emirates,India,16,21,False,False,0.0,International,
scheduled,arrival,SG,SpiceJet,,,,BOM,2025-09-23 21:15:00,,7.0,2025-09-23 16:07:00,DXB,2025-09-23 16:00:00,SG60,United Arab Emirates,India,16,21,True,False,7.0,International,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 21:20:00,,,,DEL,2025-09-23 19:00:00,6E354,India,India,19,21,False,False,0.0,Domestic,
cancelled,arrival,CX,Cathay Pacific,,,,BOM,2025-09-23 21:25:00,,,,HKG,2025-09-23 17:15:00,CX685,Hong Kong,India,17,21,False,False,0.0,International,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 21:25:00,,5.0,2025-09-23 19:45:00,RJA,2025-09-23 19:40:00,6E276,India,India,19,21,True,False,5.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 21:25:00,,,,UDR,2025-09-23 19:40:00,6E854,India,India,19,21,False,False,0.0,Domestic,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-23 21:30:00,,,,DEL,2025-09-23 19:00:00,AI2977,India,India,19,21,False,False,0.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 21:30:00,,35.0,2025-09-23 20:30:00,AMD,2025-09-23 19:55:00,6E5160,India,India,19,21,True,False,35.0,Domestic,
scheduled,arrival,IX,Air India Express,,,,BOM,2025-09-23 21:35:00,,,,GOI,2025-09-23 20:10:00,IX1241,India,India,20,21,False,False,0.0,Domestic,
active,arrival,VN,Vietnam Airlines,,,2025-09-23 21:08:00,BOM,2025-09-23 21:35:00,2025-09-23 18:29:00,15.0,2025-09-23 18:15:00,HAN,2025-09-23 18:15:00,VN973,Vietnam,India,18,21,True,False,15.0,International,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 21:40:00,,,,BBI,2025-09-23 19:05:00,6E459,India,India,19,21,False,False,0.0,Domestic,
