status,type,airline.iataCode,airline.name,arrival.actualTime,arrival.delay,arrival.estimatedTime,arrival.iataCode,arrival.scheduledTime,departure.actualTime,departure.delay,departure.estimatedTime,departure.iataCode,departure.scheduledTime,flight.iataNumber,orig_country,dest_country,departure_hour,arrival_hour,departure_delay_flag,arrival_delay_flag,total_delay,flight_type,flight_duration,arrival.delay_missing,departure.delay_missing,arrival.actualTime_missing,departure.actualTime_missing,arrival.estimatedTime_missing,departure.estimatedTime_missing,flight_duration_missing,total_delay_missing
landed,arrival,AI,Air India,23-09-2025 10:27,,23-09-2025 10:27,BOM,23-09-2025 11:25,23-09-2025 08:48,,23-09-2025 09:00,CJB,23-09-2025 09:00,AI2508,India,India,9,11,FALSE,FALSE,0,Domestic,99,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,AI,Air India,23-09-2025 11:00,,23-09-2025 11:01,BOM,23-09-2025 11:25,23-09-2025 09:17,17,23-09-2025 09:02,DEL,23-09-2025 09:00,AI2963,India,India,9,11,TRUE,FALSE,17,Domestic,103,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,JL,Jet Linx Aviation,23-09-2025 10:53,,23-09-2025 10:53,BOM,23-09-2025 11:35,23-09-2025 09:12,12,23-09-2025 09:07,DEL,23-09-2025 09:00,JL9076,India,India,9,11,TRUE,FALSE,12,Domestic,101,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,QF,Qantas,23-09-2025 10:53,,23-09-2025 10:53,BOM,23-09-2025 11:35,23-09-2025 09:12,12,23-09-2025 09:07,DEL,23-09-2025 09:00,QF5283,India,India,9,11,TRUE,FALSE,12,Domestic,101,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,TK,Turkish Airlines,23-09-2025 10:53,,23-09-2025 10:53,BOM,23-09-2025 11:35,23-09-2025 09:12,12,23-09-2025 09:07,DEL,23-09-2025 09:00,TK4734,India,India,9,11,TRUE,FALSE,12,Domestic,101,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,VS,Virgin Atlantic,23-09-2025 10:53,,23-09-2025 10:53,BOM,23-09-2025 11:35,23-09-2025 09:12,12,23-09-2025 09:07,DEL,23-09-2025 09:00,VS8738,India,India,9,11,TRUE,FALSE,12,Domestic,101,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,6E,IndiGo,23-09-2025 10:53,,23-09-2025 10:53,BOM,23-09-2025 11:35,23-09-2025 09:12,12,23-09-2025 09:07,DEL,23-09-2025 09:00,6E6107,India,India,9,11,TRUE,FALSE,12,Domestic,101,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,VS,Virgin Atlantic,23-09-2025 11:03,,23-09-2025 11:00,BOM,23-09-2025 11:35,23-09-2025 10:03,9,23-09-2025 09:55,AMD,23-09-2025 09:55,VS8271,India,India,9,11,TRUE,FALSE,9,Domestic,60,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,6E,IndiGo,23-09-2025 11:03,,23-09-2025 11:00,BOM,23-09-2025 11:35,23-09-2025 10:03,9,23-09-2025 09:55,AMD,23-09-2025 09:55,6E6468,India,India,9,11,TRUE,FALSE,9,Domestic,60,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,AI,Air India,23-09-2025 11:58,8,23-09-2025 11:55,BOM,23-09-2025 11:50,22-09-2025 12:04,55,,JFK,22-09-2025 11:10,AI116,United States,India,11,11,TRUE,TRUE,63,International,1434,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
landed,arrival,AI,Air India,23-09-2025 11:12,,23-09-2025 11:12,BOM,23-09-2025 11:55,23-09-2025 09:30,,23-09-2025 09:35,MAA,23-09-2025 09:35,AI2822,India,India,9,11,FALSE,FALSE,0,Domestic,102,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,AI,Air India,23-09-2025 11:31,,23-09-2025 11:28,BOM,23-09-2025 12:00,23-09-2025 09:51,11,23-09-2025 09:33,VTZ,23-09-2025 09:40,AI9853,India,India,9,12,TRUE,FALSE,11,Domestic,100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,IX,Air India Express,23-09-2025 11:31,,23-09-2025 11:28,BOM,23-09-2025 12:00,23-09-2025 09:51,11,23-09-2025 09:33,VTZ,23-09-2025 09:40,IX1027,India,India,9,12,TRUE,FALSE,11,Domestic,100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,JL,Jet Linx Aviation,23-09-2025 11:45,,23-09-2025 11:41,BOM,23-09-2025 12:00,23-09-2025 10:24,14,23-09-2025 10:10,BLR,23-09-2025 10:10,JL9753,India,India,10,12,TRUE,FALSE,14,Domestic,81,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,QF,Qantas,23-09-2025 11:45,,23-09-2025 11:41,BOM,23-09-2025 12:00,23-09-2025 10:24,14,23-09-2025 10:10,BLR,23-09-2025 10:10,QF5065,India,India,10,12,TRUE,FALSE,14,Domestic,81,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,VS,Virgin Atlantic,23-09-2025 11:45,,23-09-2025 11:41,BOM,23-09-2025 12:00,23-09-2025 10:24,14,23-09-2025 10:10,BLR,23-09-2025 10:10,VS8337,India,India,10,12,TRUE,FALSE,14,Domestic,81,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,6E,IndiGo,23-09-2025 11:45,,23-09-2025 11:41,BOM,23-09-2025 12:00,23-09-2025 10:24,14,23-09-2025 10:10,BLR,23-09-2025 10:10,6E5051,India,India,10,12,TRUE,FALSE,14,Domestic,81,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,arrival,VS,Virgin Atlantic,,,,BOM,23-09-2025 12:05,,,23-09-2025 08:58,CCU,23-09-2025 09:10,VS8631,India,India,9,12,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
unknown,arrival,6E,IndiGo,,,,BOM,23-09-2025 12:05,,,23-09-2025 08:58,CCU,23-09-2025 09:10,6E5297,India,India,9,12,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
landed,arrival,AI,Air India,23-09-2025 11:27,,23-09-2025 11:28,BOM,23-09-2025 12:10,23-09-2025 10:02,,23-09-2025 09:48,JAI,23-09-2025 10:05,AI9717,India,India,10,12,FALSE,FALSE,0,Domestic,85,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,IX,Air India Express,23-09-2025 11:27,,23-09-2025 11:28,BOM,23-09-2025 12:10,23-09-2025 10:02,,23-09-2025 09:48,JAI,23-09-2025 10:05,IX1071,India,India,10,12,FALSE,FALSE,0,Domestic,85,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,QP,Akasa Air,23-09-2025 11:47,,23-09-2025 11:47,BOM,23-09-2025 12:10,23-09-2025 09:59,5,23-09-2025 09:55,VNS,23-09-2025 09:55,QP1492,India,India,9,12,TRUE,FALSE,5,Domestic,108,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,QP,Akasa Air,23-09-2025 12:04,,23-09-2025 12:05,BOM,23-09-2025 12:15,23-09-2025 10:22,22,23-09-2025 10:00,DEL,23-09-2025 10:00,QP1411,India,India,10,12,TRUE,FALSE,22,Domestic,102,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,BA,British Airways,23-09-2025 11:45,,23-09-2025 11:44,BOM,23-09-2025 12:20,23-09-2025 10:10,5,23-09-2025 10:05,CJB,23-09-2025 10:05,BA7929,India,India,10,12,TRUE,FALSE,5,Domestic,95,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,VS,Virgin Atlantic,23-09-2025 11:45,,23-09-2025 11:44,BOM,23-09-2025 12:20,23-09-2025 10:10,5,23-09-2025 10:05,CJB,23-09-2025 10:05,VS8649,India,India,10,12,TRUE,FALSE,5,Domestic,95,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,6E,IndiGo,23-09-2025 11:45,,23-09-2025 11:44,BOM,23-09-2025 12:20,23-09-2025 10:10,5,23-09-2025 10:05,CJB,23-09-2025 10:05,6E5109,India,India,10,12,TRUE,FALSE,5,Domestic,95,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,JL,Jet Linx Aviation,23-09-2025 11:52,,23-09-2025 11:52,BOM,23-09-2025 12:20,23-09-2025 10:17,17,23-09-2025 10:00,DEL,23-09-2025 10:00,JL9259,India,India,10,12,TRUE,FALSE,17,Domestic,95,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,QF,Qantas,23-09-2025 11:52,,23-09-2025 11:52,BOM,23-09-2025 12:20,23-09-2025 10:17,17,23-09-2025 10:00,DEL,23-09-2025 10:00,QF5287,India,India,10,12,TRUE,FALSE,17,Domestic,95,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,VS,Virgin Atlantic,23-09-2025 11:52,,23-09-2025 11:52,BOM,23-09-2025 12:20,23-09-2025 10:17,17,23-09-2025 10:00,DEL,23-09-2025 10:00,VS8742,India,India,10,12,TRUE,FALSE,17,Domestic,95,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,6E,IndiGo,23-09-2025 11:52,,23-09-2025 11:52,BOM,23-09-2025 12:20,23-09-2025 10:17,17,23-09-2025 10:00,DEL,23-09-2025 10:00,6E6328,India,India,10,12,TRUE,FALSE,17,Domestic,95,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,BA,British Airways,23-09-2025 12:04,,23-09-2025 12:02,BOM,23-09-2025 12:25,23-09-2025 11:09,14,23-09-2025 10:55,AMD,23-09-2025 10:55,BA7985,India,India,10,12,TRUE,FALSE,14,Domestic,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,VS,Virgin Atlantic,23-09-2025 12:04,,23-09-2025 12:02,BOM,23-09-2025 12:25,23-09-2025 11:09,14,23-09-2025 10:55,AMD,23-09-2025 10:55,VS8277,India,India,10,12,TRUE,FALSE,14,Domestic,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,6E,IndiGo,23-09-2025 12:04,,23-09-2025 12:02,BOM,23-09-2025 12:25,23-09-2025 11:09,14,23-09-2025 10:55,AMD,23-09-2025 10:55,6E6267,India,India,10,12,TRUE,FALSE,14,Domestic,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,LH,Lufthansa,23-09-2025 12:13,,23-09-2025 12:14,BOM,23-09-2025 12:30,23-09-2025 10:41,32,23-09-2025 10:10,COK,23-09-2025 10:10,LH5269,India,India,10,12,TRUE,FALSE,32,Domestic,92,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,LX,SWISS,23-09-2025 12:13,,23-09-2025 12:14,BOM,23-09-2025 12:30,23-09-2025 10:41,32,23-09-2025 10:10,COK,23-09-2025 10:10,LX9893,India,India,10,12,TRUE,FALSE,32,Domestic,92,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,AI,Air India,23-09-2025 12:13,,23-09-2025 12:14,BOM,23-09-2025 12:30,23-09-2025 10:41,32,23-09-2025 10:10,COK,23-09-2025 10:10,AI2640,India,India,10,12,TRUE,FALSE,32,Domestic,92,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,AI,Air India,23-09-2025 11:59,,23-09-2025 11:59,BOM,23-09-2025 12:35,23-09-2025 10:42,13,23-09-2025 10:30,BLR,23-09-2025 10:30,AI2852,India,India,10,12,TRUE,FALSE,13,Domestic,77,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,SQ,Singapore Airlines,23-09-2025 12:08,,23-09-2025 12:06,BOM,23-09-2025 12:35,23-09-2025 10:33,18,23-09-2025 10:08,DEL,23-09-2025 10:15,SQ4865,India,India,10,12,TRUE,FALSE,18,Domestic,95,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,AI,Air India,23-09-2025 12:08,,23-09-2025 12:06,BOM,23-09-2025 12:35,23-09-2025 10:33,18,23-09-2025 10:08,DEL,23-09-2025 10:15,AI2995,India,India,10,12,TRUE,FALSE,18,Domestic,95,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,EY,Etihad Airways,23-09-2025 12:22,,23-09-2025 12:20,BOM,23-09-2025 12:40,23-09-2025 08:05,16,23-09-2025 08:00,AUH,23-09-2025 07:50,EY202,United Arab Emirates,India,7,12,TRUE,FALSE,16,International,257,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,SG,SpiceJet,23-09-2025 12:23,,23-09-2025 12:20,BOM,23-09-2025 12:40,23-09-2025 10:13,23,23-09-2025 10:05,DBR,23-09-2025 09:50,SG116,,India,9,12,TRUE,FALSE,23,International,130,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,VS,Virgin Atlantic,23-09-2025 12:20,,23-09-2025 12:20,BOM,23-09-2025 12:40,23-09-2025 10:41,17,23-09-2025 10:25,VNS,23-09-2025 10:25,VS9566,India,India,10,12,TRUE,FALSE,17,Domestic,99,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,6E,IndiGo,23-09-2025 12:20,,23-09-2025 12:20,BOM,23-09-2025 12:40,23-09-2025 10:41,17,23-09-2025 10:25,VNS,23-09-2025 10:25,6E6544,India,India,10,12,TRUE,FALSE,17,Domestic,99,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,VS,Virgin Atlantic,23-09-2025 12:29,,23-09-2025 12:28,BOM,23-09-2025 12:45,23-09-2025 11:15,5,23-09-2025 11:10,IXE,23-09-2025 11:10,VS9234,India,India,11,12,TRUE,FALSE,5,Domestic,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,6E,IndiGo,23-09-2025 12:29,,23-09-2025 12:28,BOM,23-09-2025 12:45,23-09-2025 11:15,5,23-09-2025 11:10,IXE,23-09-2025 11:10,6E832,India,India,11,12,TRUE,FALSE,5,Domestic,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,6E,IndiGo,23-09-2025 12:29,,23-09-2025 12:29,BOM,23-09-2025 12:45,23-09-2025 11:03,14,23-09-2025 10:50,CCJ,23-09-2025 10:50,6E6932,India,India,10,12,TRUE,FALSE,14,Domestic,86,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,QP,Akasa Air,23-09-2025 12:56,7,23-09-2025 12:56,BOM,23-09-2025 12:50,23-09-2025 09:59,5,23-09-2025 09:55,GAU,23-09-2025 09:55,QP1507,India,India,9,12,TRUE,TRUE,12,Domestic,177,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,6E,IndiGo,23-09-2025 12:40,,23-09-2025 12:42,BOM,23-09-2025 12:50,23-09-2025 11:06,,23-09-2025 11:10,TIR,23-09-2025 11:10,6E533,India,India,11,12,FALSE,FALSE,0,Domestic,94,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,VS,Virgin Atlantic,23-09-2025 12:35,,23-09-2025 12:32,BOM,23-09-2025 12:50,23-09-2025 11:01,2,23-09-2025 11:00,MAA,23-09-2025 11:00,VS9463,India,India,11,12,TRUE,FALSE,2,Domestic,94,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,6E,IndiGo,23-09-2025 12:35,,23-09-2025 12:32,BOM,23-09-2025 12:50,23-09-2025 11:01,2,23-09-2025 11:00,MAA,23-09-2025 11:00,6E5214,India,India,11,12,TRUE,FALSE,2,Domestic,94,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,VS,Virgin Atlantic,23-09-2025 12:43,,23-09-2025 12:44,BOM,23-09-2025 12:55,23-09-2025 11:41,11,23-09-2025 11:30,NAG,23-09-2025 11:30,VS9545,India,India,11,12,TRUE,FALSE,11,Domestic,62,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,6E,IndiGo,23-09-2025 12:43,,23-09-2025 12:44,BOM,23-09-2025 12:55,23-09-2025 11:41,11,23-09-2025 11:30,NAG,23-09-2025 11:30,6E5129,India,India,11,12,TRUE,FALSE,11,Domestic,62,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,VS,Virgin Atlantic,23-09-2025 12:38,,23-09-2025 12:33,BOM,23-09-2025 13:05,23-09-2025 09:46,7,23-09-2025 09:26,GAU,23-09-2025 09:40,VS8806,India,India,9,13,TRUE,FALSE,7,Domestic,172,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,6E,IndiGo,23-09-2025 12:38,,23-09-2025 12:33,BOM,23-09-2025 13:05,23-09-2025 09:46,7,23-09-2025 09:26,GAU,23-09-2025 09:40,6.00E+282,India,India,9,13,TRUE,FALSE,7,Domestic,172,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,arrival,9I,Alliance Air,,,,BOM,23-09-2025 13:10,,,,DIU,23-09-2025 12:10,9I624,India,India,12,13,FALSE,FALSE,0,Domestic,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
landed,arrival,AI,Air India,23-09-2025 12:38,,23-09-2025 12:35,BOM,23-09-2025 13:15,23-09-2025 10:25,15,23-09-2025 10:11,CCU,23-09-2025 10:10,AI2772,India,India,10,13,TRUE,FALSE,15,Domestic,133,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,JL,Jet Linx Aviation,23-09-2025 12:46,,23-09-2025 12:47,BOM,23-09-2025 13:15,23-09-2025 11:23,,23-09-2025 11:25,BLR,23-09-2025 11:25,JL9755,India,India,11,13,FALSE,FALSE,0,Domestic,83,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,QF,Qantas,23-09-2025 12:46,,23-09-2025 12:47,BOM,23-09-2025 13:15,23-09-2025 11:23,,23-09-2025 11:25,BLR,23-09-2025 11:25,QF5057,India,India,11,13,FALSE,FALSE,0,Domestic,83,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,VS,Virgin Atlantic,23-09-2025 12:46,,23-09-2025 12:47,BOM,23-09-2025 13:15,23-09-2025 11:23,,23-09-2025 11:25,BLR,23-09-2025 11:25,VS8336,India,India,11,13,FALSE,FALSE,0,Domestic,83,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,6E,IndiGo,23-09-2025 12:46,,23-09-2025 12:47,BOM,23-09-2025 13:15,23-09-2025 11:23,,23-09-2025 11:25,BLR,23-09-2025 11:25,6E5011,India,India,11,13,FALSE,FALSE,0,Domestic,83,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,AI,Air India,23-09-2025 12:48,,23-09-2025 12:46,BOM,23-09-2025 13:20,23-09-2025 11:02,8,23-09-2025 10:48,DEL,23-09-2025 10:55,AI2425,India,India,10,13,TRUE,FALSE,8,Domestic,106,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,JL,Jet Linx Aviation,23-09-2025 12:51,,23-09-2025 12:52,BOM,23-09-2025 13:20,23-09-2025 11:08,8,23-09-2025 10:50,DEL,23-09-2025 11:00,JL9261,India,India,11,13,TRUE,FALSE,8,Domestic,103,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,QF,Qantas,23-09-2025 12:51,,23-09-2025 12:52,BOM,23-09-2025 13:20,23-09-2025 11:08,8,23-09-2025 10:50,DEL,23-09-2025 11:00,QF5291,India,India,11,13,TRUE,FALSE,8,Domestic,103,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,VS,Virgin Atlantic,23-09-2025 12:51,,23-09-2025 12:52,BOM,23-09-2025 13:20,23-09-2025 11:08,8,23-09-2025 10:50,DEL,23-09-2025 11:00,VS8737,India,India,11,13,TRUE,FALSE,8,Domestic,103,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,6E,IndiGo,23-09-2025 12:51,,23-09-2025 12:52,BOM,23-09-2025 13:20,23-09-2025 11:08,8,23-09-2025 10:50,DEL,23-09-2025 11:00,6E6047,India,India,11,13,TRUE,FALSE,8,Domestic,103,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,6E,IndiGo,23-09-2025 12:54,,23-09-2025 12:54,BOM,23-09-2025 13:25,23-09-2025 05:28,,,JED,23-09-2025 05:30,6.00E+92,Saudi Arabia,India,5,13,FALSE,FALSE,0,International,446,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
landed,arrival,AI,Air India,23-09-2025 13:29,,23-09-2025 13:30,BOM,23-09-2025 13:30,23-09-2025 12:23,29,23-09-2025 11:55,UDR,23-09-2025 11:55,AI2580,India,India,11,13,TRUE,FALSE,29,Domestic,66,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,AI,Air India,23-09-2025 13:21,,23-09-2025 13:20,BOM,23-09-2025 13:40,23-09-2025 12:08,24,23-09-2025 11:39,JDH,23-09-2025 11:45,AI646,India,India,11,13,TRUE,FALSE,24,Domestic,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,SG,SpiceJet,23-09-2025 13:31,,23-09-2025 13:29,BOM,23-09-2025 13:40,23-09-2025 11:40,11,23-09-2025 11:30,GOP,23-09-2025 11:30,SG197,India,India,11,13,TRUE,FALSE,11,Domestic,111,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,OV,SalamAir,23-09-2025 13:24,,23-09-2025 13:25,BOM,23-09-2025 13:40,23-09-2025 09:39,20,23-09-2025 09:20,MCT,23-09-2025 09:20,OV8019,Oman,India,9,13,TRUE,FALSE,20,International,225,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,WY,Oman Air,23-09-2025 13:24,,23-09-2025 13:25,BOM,23-09-2025 13:40,23-09-2025 09:39,20,23-09-2025 09:20,MCT,23-09-2025 09:20,WY203,Oman,India,9,13,TRUE,FALSE,20,International,225,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,VS,Virgin Atlantic,23-09-2025 13:43,,23-09-2025 13:41,BOM,23-09-2025 13:45,23-09-2025 12:32,13,23-09-2025 12:17,HYD,23-09-2025 12:20,VS9131,India,India,12,13,TRUE,FALSE,13,Domestic,71,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,6E,IndiGo,23-09-2025 13:43,,23-09-2025 13:41,BOM,23-09-2025 13:45,23-09-2025 12:32,13,23-09-2025 12:17,HYD,23-09-2025 12:20,6E5384,India,India,12,13,TRUE,FALSE,13,Domestic,71,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,QP,Akasa Air,23-09-2025 13:53,,23-09-2025 13:51,BOM,23-09-2025 13:55,23-09-2025 12:10,21,23-09-2025 11:50,COK,23-09-2025 11:50,QP1519,India,India,11,13,TRUE,FALSE,21,Domestic,103,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,QP,Akasa Air,23-09-2025 13:37,,23-09-2025 13:38,BOM,23-09-2025 13:55,23-09-2025 11:53,9,23-09-2025 11:45,LKO,23-09-2025 11:45,QP1526,India,India,11,13,TRUE,FALSE,9,Domestic,104,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,6E,IndiGo,23-09-2025 13:34,,23-09-2025 13:35,BOM,23-09-2025 14:00,23-09-2025 11:41,1,23-09-2025 11:40,DED,23-09-2025 11:40,6.00E+205,India,India,11,14,TRUE,FALSE,1,Domestic,113,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,AI,Air India,23-09-2025 13:10,,23-09-2025 13:10,BOM,23-09-2025 14:05,23-09-2025 11:39,,23-09-2025 11:45,MAA,23-09-2025 11:45,AI574,India,India,11,14,FALSE,FALSE,0,Domestic,91,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,SQ,Singapore Airlines,23-09-2025 13:21,,23-09-2025 13:21,BOM,23-09-2025 14:05,23-09-2025 07:04,,,RUH,23-09-2025 07:15,SQ4982,Saudi Arabia,India,7,14,FALSE,FALSE,0,International,377,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
landed,arrival,AI,Air India,23-09-2025 13:21,,23-09-2025 13:21,BOM,23-09-2025 14:05,23-09-2025 07:04,,,RUH,23-09-2025 07:15,AI922,Saudi Arabia,India,7,14,FALSE,FALSE,0,International,377,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
landed,arrival,NZ,Air New Zealand,23-09-2025 13:06,,23-09-2025 13:08,BOM,23-09-2025 14:05,23-09-2025 10:47,18,23-09-2025 10:30,SIN,23-09-2025 10:30,NZ4306,Singapore,India,10,14,TRUE,FALSE,18,International,139,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,AI,Air India,23-09-2025 13:06,,23-09-2025 13:08,BOM,23-09-2025 14:05,23-09-2025 10:47,18,23-09-2025 10:30,SIN,23-09-2025 10:30,AI2106,Singapore,India,10,14,TRUE,FALSE,18,International,139,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,AI,Air India,23-09-2025 13:47,,23-09-2025 13:48,BOM,23-09-2025 14:05,23-09-2025 12:47,32,23-09-2025 12:25,HYD,23-09-2025 12:15,AI2534,India,India,12,14,TRUE,FALSE,32,Domestic,60,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
landed,arrival,VS,Virgin Atlantic,23-09-2025 14:47,37,23-09-2025 14:47,BOM,23-09-2025 14:10,23-09-2025 13:55,50,23-09-2025 13:15,GOI,23-09-2025 13:05,VS9007,India,India,13,14,TRUE,TRUE,87,Domestic,52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
